ed7495bd-dc73-4bf2-8848-83c6fd1ed77e	1174	1	67	52.05	2013-09-20 00:00:00
f7ffb6a3-502f-4816-8744-dffe84f28bf7	1174	8	66	15.44	2013-08-27 00:00:00
3587a06d-d080-4549-b152-510c202d5489	1294	8	62	79.87	2014-03-12 00:00:00
638292b3-b095-43e4-8da7-c02b53997aac	1294	4	49	42.61	2013-11-17 00:00:00
66ae962b-fdbb-4647-be2d-231b2863f107	1294	11	72	99.02	2014-01-28 00:00:00
762b4bb8-7882-4e7c-a674-9d1360faa9c7	1294	8	49	27.33	2014-06-24 00:00:00
940f5f33-b367-40c0-8800-b3f7be5858be	1294	11	79	2.55	2014-07-14 00:00:00
a4d4979c-8552-4615-910f-c305d0cd4134	1294	6	55	74.55	2014-03-16 00:00:00
ad9d4bd9-6db0-4d95-b136-d83615c5c9cd	1294	2	93	98.19	2014-06-29 00:00:00
aeeef456-2dcb-497c-a6cc-203e3780381a	1294	2	66	98.39	2014-02-26 00:00:00
c28c8abe-a1da-47cf-a0e3-15cf4cf62372	1294	5	5	60.60	2013-12-16 00:00:00
c8e1f7d9-a835-4ea2-82bc-a51bbba23aff	1294	2	89	4.63	2013-11-05 00:00:00
d679c99f-06b5-4ace-8ea6-4684b504c8c5	1294	7	27	78.65	2014-07-18 00:00:00
dd0875df-3d19-4bd8-bd59-7f8dd68e2587	1294	6	58	6.78	2014-04-11 00:00:00
f5ad8f3c-ae08-4802-a9a3-a7584c4fbc11	1294	1	16	17.54	2013-09-02 00:00:00
01c7f4c4-78d4-439e-83c8-1e8233596405	1461	7	29	30.76	2013-11-27 00:00:00
5639496a-2861-49bc-93c3-a8ba721a1ac8	1461	8	11	19.02	2013-11-04 00:00:00
b1888495-f06e-40dc-a580-431ff3de5fce	1461	6	4	66.14	2014-06-19 00:00:00
cc98af3e-311c-4fc1-8220-689ef3c52527	1461	10	100	92.46	2013-10-07 00:00:00
cf748727-2148-469e-8975-96ac3cbb8b1a	1461	8	50	97.43	2014-04-13 00:00:00
dda85b33-4884-424d-bf33-d2cf39e7814f	1461	2	97	7.10	2013-09-24 00:00:00
df035362-11d9-4f0a-b142-41253e8422e9	1461	3	75	49.07	2014-04-16 00:00:00
e1b292eb-6115-467b-926c-eb08c476e23f	1461	5	75	88.73	2014-03-29 00:00:00
f1fcaf82-cc1e-4544-ada7-ed04413a5875	1461	2	46	33.91	2013-12-31 00:00:00
0b52b65d-dfe6-45e4-82a4-086b0c25bd67	1592	11	43	39.89	2013-09-29 00:00:00
3f9586e6-15b2-4d1b-a61e-e1705038a024	1592	1	73	35.85	2014-03-01 00:00:00
5a666ed2-9858-4d04-8b22-72b48c191ab3	1592	2	1	63.85	2013-09-14 00:00:00
5bb58dec-085f-4263-bb08-1604466ace6c	1592	6	1	9.28	2014-01-19 00:00:00
612aa700-6033-46e3-b30c-de38a9fc6b2a	1592	9	79	88.44	2014-02-14 00:00:00
83044b70-929a-411e-bb20-dce29e42687f	1592	11	30	88.70	2013-08-13 00:00:00
86121e0e-13ad-4fcb-b41c-7f7a44ffeb85	1592	8	92	76.92	2013-12-13 00:00:00
89979fad-3f8f-422b-98b8-a47470d5829e	1592	5	3	54.63	2014-02-05 00:00:00
aaf9687e-7dfe-4b51-8e7a-d7c41a3007ea	1592	4	95	20.81	2014-05-18 00:00:00
af066cf7-79af-47d9-b408-a012e59b0de4	1592	10	17	20.18	2014-01-30 00:00:00
b6bb0235-d5f1-4b5c-b3a6-0f0499c290a7	1592	4	55	7.02	2014-06-28 00:00:00
eb3ba0d7-e162-42a4-99c1-257b7171dbe0	1592	3	65	37.76	2013-12-13 00:00:00
00498b7f-4728-46fb-8ac6-16008dd5c987	1620	3	5	25.73	2013-12-29 00:00:00
2366bdee-008e-45fe-a1ac-b45d47d2e0fc	1620	10	3	59.70	2014-04-06 00:00:00
2751a0ad-92aa-461f-81cb-ccf113696b35	1620	11	92	8.85	2013-11-29 00:00:00
2be724d0-a86a-41f2-be79-2275b38f09ba	1620	9	63	65.88	2013-12-04 00:00:00
89129e66-a7c0-4dde-9228-3fd1a8c8a868	1620	11	18	44.66	2014-04-25 00:00:00
92a25e0b-d5bb-40dd-9e42-3b85b01dd80e	1620	1	71	20.67	2014-03-27 00:00:00
b4f1d9c2-4ffc-4351-85af-3ba43302e997	1620	4	29	57.66	2014-03-16 00:00:00
d01c6f1e-f6bf-4304-a6b9-ab7633b49278	1620	9	29	94.28	2013-11-17 00:00:00
d8c316fc-1d2c-4f71-91c5-fb12da9ddacf	1620	1	11	78.04	2014-04-08 00:00:00
e79b8187-1c58-4da3-92e6-b71a8986d3a4	1620	3	2	17.28	2013-09-13 00:00:00
f2ed67fe-c4f1-4ad1-8587-f7dcbbf300cd	1620	9	20	89.12	2014-02-21 00:00:00
0dd99d64-f896-4248-a559-e4e277355f2d	1751	11	57	99.28	2014-07-11 00:00:00
1092d9af-881a-4394-86da-3aedeba35514	1751	3	45	86.35	2013-09-01 00:00:00
18917149-31ae-4671-a9c1-5240d7e5aeb9	1751	5	47	39.90	2014-06-20 00:00:00
59c9c95d-1c11-4cf2-9e97-cc1cd9ce1ccd	1751	10	31	27.67	2014-02-26 00:00:00
5e4669a4-15d3-4e4d-b420-ad31088b55d5	1751	5	10	34.94	2013-12-13 00:00:00
667b2efb-7818-41ee-a3b8-8f8fcbaa4aff	1751	5	21	52.41	2014-03-02 00:00:00
8bf912e2-e9d5-489b-ad26-b34736454e5a	1751	9	40	18.71	2014-04-02 00:00:00
a089e514-fa7a-409b-adcd-c186b8dc61a3	1751	7	86	12.61	2014-06-09 00:00:00
c1245cd6-18d0-4444-a1dc-ab0cf353a3d6	1751	4	71	26.72	2014-03-07 00:00:00
e0cac607-b2d4-4542-b813-25d124080823	1751	1	12	71.15	2014-04-10 00:00:00
e15a687c-78e9-4ba9-a9f3-3fbac5f64b6c	1751	4	8	88.62	2014-04-10 00:00:00
f16a3dcf-a2b5-4af6-b35b-58ac601258a8	1751	8	12	4.39	2014-01-12 00:00:00
2d26577a-fd6a-4160-bec5-d9bd64cd2f80	1818	2	64	73.40	2014-06-02 00:00:00
5990ba4a-4b4c-4c6f-b440-446a6eb7ae5c	1818	3	23	12.77	2014-01-15 00:00:00
657411a6-7599-4594-9bf1-9e8b881ec75d	1818	10	14	21.11	2014-07-02 00:00:00
676edbf1-53d9-47e3-a927-20749e82cd12	1818	6	22	83.17	2013-08-22 00:00:00
7011dbd1-c7df-4e58-b81c-8ed0ede478a2	1818	1	72	90.31	2014-02-14 00:00:00
7e00d85a-a251-4971-8a59-2b14b359b620	1818	1	33	80.90	2014-07-20 00:00:00
bed72bfe-18c7-4e04-a767-d8e3525be5b3	1818	3	97	17.14	2014-05-28 00:00:00
2d35ad0c-34fb-4658-a53a-c6d50de1708b	1920	7	31	67.79	2013-11-17 00:00:00
4608bf3e-3ac5-4d81-b23d-076d7c84978a	1920	10	62	49.17	2014-03-25 00:00:00
6cf846a2-1546-479f-b547-5e7346f5e087	1920	3	14	35.58	2014-06-19 00:00:00
776bba61-ed1b-4b5e-b794-3a6489d86907	1920	6	79	22.74	2013-11-04 00:00:00
8f956a2c-b257-45bc-80b6-89e16ec0dd38	1920	6	38	69.95	2014-01-20 00:00:00
a508c7d1-f622-4f05-b1d9-46c41e2caf69	1920	11	14	80.10	2014-04-09 00:00:00
cb164caf-5a36-4022-b43e-3df3addf85eb	1920	8	40	20.04	2013-12-01 00:00:00
f0fc39b6-55dd-4830-a0bf-dd4043e7f520	1920	3	52	6.33	2013-12-02 00:00:00
f97640cf-c932-436c-8509-e8c3296b5733	1920	5	37	58.73	2013-08-15 00:00:00
6a74ee6f-bdf0-4006-9c09-b03a2e5fed4d	1975	1	4	43.87	2014-02-18 00:00:00
964c7a61-fbbf-4352-aaba-29e75d3735f6	1975	11	94	87.99	2013-08-10 00:00:00
bbec4f06-b99e-4271-acb6-56e30cee05be	1975	3	2	32.98	2014-06-22 00:00:00
d1f18dfd-e4e2-4f50-ae09-a0de4882cfb7	1975	6	62	4.69	2013-11-15 00:00:00
d56815d9-7c33-49e2-a90d-170cf256bcae	1975	9	69	9.74	2013-12-26 00:00:00
09375a9b-9e79-4b76-8205-d971758ce871	2104	3	71	25.38	2014-07-24 00:00:00
46dc3c3b-5583-49d8-8f7d-b8d957bbaa3f	2104	5	90	88.23	2014-05-26 00:00:00
4cacdfdd-090e-4edf-bcb6-53aea55727d0	2104	5	37	28.67	2013-09-29 00:00:00
69057bac-993f-4dd7-8415-3714ba3dd3a1	2104	3	34	14.61	2014-07-07 00:00:00
74a1160b-9476-4af1-80b9-17ff629a7254	2104	10	23	54.86	2014-03-24 00:00:00
74a76bee-896d-4bd4-b1a6-3f3142b394cb	2104	9	30	73.56	2014-03-05 00:00:00
b1844ab0-acdf-4b36-accf-9981a08fe84f	2104	1	84	26.20	2014-07-29 00:00:00
b70e0fb8-d667-4b66-81cf-8e439776b7a5	2104	2	23	14.72	2014-06-20 00:00:00
c6c2dfe2-4521-48f1-bcfc-51134db72167	2104	4	94	31.66	2014-05-28 00:00:00
e802406a-4728-4c4d-9441-2e4cd4793aa9	2104	10	31	4.23	2014-06-08 00:00:00
fb637322-1a02-41d4-8131-6a07680d12e1	2104	7	98	20.40	2014-06-08 00:00:00
0661a368-5686-4f08-b072-7d8820613551	2145	9	34	1.04	2013-11-30 00:00:00
21a2e033-864b-4b0b-892f-90ad7f20e89b	2145	4	29	70.22	2013-10-05 00:00:00
406f4137-fbb0-48ea-8f34-8731776b29d3	2145	5	96	44.79	2014-06-27 00:00:00
80bf369a-2182-4778-9781-746668d9a5b7	2145	7	29	68.09	2014-05-15 00:00:00
df90e83c-62b4-4ed6-ad41-2a9b1e5f67de	2145	1	29	27.67	2014-03-18 00:00:00
e2697372-aa63-4513-92d1-53e23f9ee0e3	2145	1	18	99.14	2013-10-04 00:00:00
f7b136e9-96c6-4cb8-90d1-8c296b3b5cd1	2145	6	55	17.48	2013-11-24 00:00:00
1fbf756d-444c-4651-a874-cd0577975650	2271	6	6	98.18	2014-02-20 00:00:00
42d5cb77-d9d9-429b-a30e-26066dacb9d7	2271	9	67	66.97	2014-03-11 00:00:00
4a593c5c-d409-44cd-b5c4-83109b3da1c8	2271	2	91	14.73	2014-06-08 00:00:00
5d61afde-d47d-48ac-993c-3ba9ac34f59b	2271	6	33	68.85	2014-07-14 00:00:00
6e8ba6c4-218b-4d85-a09b-8cee1d02ba48	2271	8	75	11.64	2014-04-08 00:00:00
71b453e0-752b-494f-babb-6354c4b88249	2271	4	18	24.83	2014-07-20 00:00:00
82d6a50a-5d6f-4e0c-a06f-264b8e64b44c	2271	7	54	92.54	2014-07-29 00:00:00
dd2bf839-681e-4cf4-8444-0db46a64656c	2271	7	34	23.40	2013-09-24 00:00:00
f7e75b41-c5e6-4549-947d-c21ca22b2e89	2271	4	4	97.34	2014-07-13 00:00:00
fc532f8a-2cc2-48e4-ac76-9d83f1f3f5ec	2271	11	20	98.88	2013-12-03 00:00:00
29152877-6296-447c-b959-a4143aa59211	2475	7	46	19.94	2014-03-04 00:00:00
4cfd6eae-5d44-4ca6-8e75-eb0b828fe49c	2475	8	11	65.56	2014-04-15 00:00:00
582e40cf-a923-46e9-b9ed-4e9989d1e9ba	2475	5	64	55.80	2014-03-26 00:00:00
bb72850b-d818-4a57-9587-f162715647f8	2475	3	93	7.83	2013-11-16 00:00:00
be397515-6760-4df8-9914-40017f26f351	2475	9	34	2.26	2014-05-06 00:00:00
c7ef8ff2-1959-4be9-bdf9-9da8347c24d4	2475	7	61	10.48	2014-01-28 00:00:00
c8755548-7010-4959-9bf6-6f20d9031fe0	2475	9	70	56.68	2013-09-07 00:00:00
de3639ec-dbac-409a-9ec2-6d1540755ea3	2475	5	37	96.66	2014-06-19 00:00:00
f199cbdc-4cae-48f3-9f90-b852f6bfa80c	2475	9	88	17.97	2013-08-20 00:00:00
20333542-2245-4d8c-9d59-7b71032af6eb	2574	7	50	29.24	2014-01-17 00:00:00
45caf547-7535-4292-ac6d-a46b0e0a345c	2574	11	11	17.59	2014-04-07 00:00:00
52d32100-a5c1-464f-8696-ff11075e71e3	2574	10	63	69.67	2014-07-15 00:00:00
701e96c7-cf57-4075-b6fc-06f7be515d0e	2574	8	42	60.03	2013-11-20 00:00:00
7efa8bb3-4739-440f-ae11-49ab71ff55e0	2574	5	39	44.71	2014-04-06 00:00:00
9c719419-6aba-47b5-94cf-7335287d1d6f	2574	1	80	46.47	2014-04-06 00:00:00
e56ed0ec-1cbe-4cec-a61f-4a9307cf5308	2574	7	32	77.91	2014-03-06 00:00:00
2bdd026f-3f8f-43b4-819d-e685034e30b6	2670	9	81	25.55	2014-02-25 00:00:00
607a2606-4fd9-4bc2-88d1-b49bd455d4b0	2670	3	97	16.66	2013-08-09 00:00:00
76852de5-2186-4403-b832-242a089dd714	2670	7	31	25.69	2013-08-25 00:00:00
89630034-daec-4cff-813e-3615d07c129e	2670	8	5	40.21	2013-12-06 00:00:00
8d8f52ff-08a6-49c2-b9bc-775a66b9c8db	2670	6	27	90.77	2014-03-20 00:00:00
c9e38e64-b96a-4a31-81a3-6ec7b67d4e04	2670	5	3	18.26	2014-05-10 00:00:00
e1026625-d582-4228-8cb6-74101d40b55a	2670	1	19	47.77	2014-06-16 00:00:00
f5479a16-1120-4d6a-9037-266caf17ca1a	2670	11	93	45.90	2013-08-24 00:00:00
fdb6db65-2cd2-4dd2-a46a-115211a362b6	2670	7	53	45.53	2014-04-05 00:00:00
03a670b9-0b9b-452c-92c9-92a42ff96c5c	2768	1	48	99.17	2013-08-30 00:00:00
08270d78-3864-44f6-8b22-61387d43973e	2768	11	95	45.10	2014-07-16 00:00:00
17db7daa-e8ef-422f-9f4e-bb7eb8ebe3b6	2768	4	75	22.54	2014-07-11 00:00:00
21f21562-29e2-4f4c-a4ee-ac07d720c9a2	2768	6	77	84.87	2013-09-15 00:00:00
2a9f239e-778f-42d2-9112-0b76d349ff19	2768	8	19	52.97	2014-07-28 00:00:00
2dee6d24-7f21-48b4-906b-3b15fa4cf3ee	2768	5	30	19.80	2013-10-05 00:00:00
318aa1c1-b231-4a20-89eb-2751f3dec85e	2768	6	91	29.37	2013-11-05 00:00:00
3ca8978b-00b6-4d91-a059-5bad12cece0d	2768	11	27	52.20	2014-07-31 00:00:00
3fd252b6-e506-47db-9623-89f90f18dc08	2768	3	97	4.09	2014-05-16 00:00:00
4b71cacb-7083-4110-9a74-276b8c322035	2768	11	54	74.62	2013-12-07 00:00:00
5ae2bd4e-b9fa-4ebf-b239-54295babb26f	2768	9	78	49.50	2013-10-31 00:00:00
5d5dff33-37aa-4d2b-b445-945bea52401e	2768	8	81	62.26	2014-05-17 00:00:00
6e2fc79d-9b30-465e-829a-78ec99fbb8e9	2768	3	25	79.94	2013-11-11 00:00:00
b645d799-a931-4213-956b-1a83f89c5342	2768	9	62	47.28	2013-12-15 00:00:00
c35db4f1-da8b-4a2d-a839-24e63494249a	2768	9	86	26.81	2014-01-22 00:00:00
c8dd1f47-e464-44a3-aca4-49616e69742c	2768	11	7	60.99	2014-01-02 00:00:00
d118da5d-60f8-41fd-b563-3096091d0301	2768	7	98	10.83	2013-08-28 00:00:00
049a0622-651d-4c6e-9f92-7d70a68583c2	2847	2	26	54.60	2013-10-04 00:00:00
26b1da29-941d-41de-aff9-12fd8bc87174	2847	9	36	94.99	2014-04-10 00:00:00
2a786d4d-20e5-4769-98d3-ee948d7ea758	2847	2	73	56.87	2014-03-14 00:00:00
77552834-4194-462f-b5fc-fa7b768c6cf4	2847	9	79	51.68	2014-06-27 00:00:00
af7d7aa6-f233-4704-bff1-0c0e691758c9	2847	5	36	10.89	2014-07-31 00:00:00
b5e12f16-5a10-4cb5-9437-ebb30c321e16	2847	2	52	81.16	2013-11-11 00:00:00
bf2fc77f-019c-4ea3-b776-a0b619bb75b8	2847	11	20	74.10	2013-10-17 00:00:00
d43fc49f-55e9-4072-bcd6-a0eb629c98f8	2847	6	52	26.41	2014-06-28 00:00:00
e604721d-bc75-4437-bea4-96ec3a402219	2847	6	77	81.86	2014-05-20 00:00:00
e7e05bf4-4beb-4a3e-bdbd-39a546d7e780	2847	4	95	62.94	2014-06-16 00:00:00
ece7efae-c61d-45bf-992b-e42d1bb1388a	2847	2	8	79.55	2013-11-25 00:00:00
f0a92c9f-3538-4058-a805-499af99711f4	2847	8	22	27.96	2013-08-06 00:00:00
47927698-6789-4d7a-bce0-b343c580dffb	3084	4	13	28.82	2013-10-03 00:00:00
5273b442-d62b-4a5b-b554-098429b30b3d	3084	8	87	11.58	2014-03-18 00:00:00
959303bf-b535-4c6c-9c4e-a19997bbc833	3084	8	19	59.05	2013-11-18 00:00:00
d5623e13-fdc1-4e6b-b590-220038ce7781	3084	7	14	77.41	2013-10-30 00:00:00
f03e51f5-a1b6-4d07-9df7-9a947609268c	3084	11	21	62.42	2014-06-11 00:00:00
f6d7b845-a87e-4ef4-800c-3208ecfb01f3	3084	5	16	8.08	2014-01-09 00:00:00
250a8d61-eb82-4a3c-b3d5-475c4dcab570	3172	5	99	59.95	2013-08-29 00:00:00
29ab07f4-dca6-463a-a13c-279346c2f4c7	3172	11	79	99.13	2013-08-07 00:00:00
4271c503-f749-4a2e-9088-98a0c9e621ed	3172	10	77	86.35	2013-08-22 00:00:00
5ceecd11-3067-45db-940f-c224fc8ca467	3172	8	28	89.62	2014-04-09 00:00:00
5eecf63e-2f02-4d89-88a5-d1a8d3d6129b	3172	7	77	42.13	2014-06-07 00:00:00
8f2f0918-47e8-4eef-ae35-7d88f52d9b7a	3172	1	9	60.28	2014-04-10 00:00:00
970bbda7-0dff-4826-9a8d-f53d03f77187	3172	10	74	87.53	2013-10-13 00:00:00
bb796c46-a6c3-4a64-9916-f06388b626fd	3172	10	18	96.10	2014-01-28 00:00:00
cef1f146-aeef-41f3-ad33-8dfa1272a725	3172	5	57	50.78	2014-03-21 00:00:00
d38124a1-17fd-4147-bcd2-2081b0134c46	3172	9	23	27.14	2013-10-21 00:00:00
d40eaf24-9ab1-414b-96a4-fd674d742381	3172	8	96	62.13	2013-09-29 00:00:00
fdca55b3-4154-47db-83f9-5cbc124156ad	3172	3	4	87.10	2013-10-12 00:00:00
1288f6f7-adba-4ba3-946e-2a7e00e8ef6d	3255	3	76	80.89	2014-05-03 00:00:00
2905f7c5-a781-48e2-80a1-2def0345a832	3255	9	95	82.70	2013-09-25 00:00:00
37040047-d18e-4f06-816b-84a6d584096f	3255	1	60	99.97	2014-05-02 00:00:00
392ad00a-26ce-4230-9f96-95d44140dc13	3255	3	73	49.58	2014-06-17 00:00:00
4abd9942-95b1-441f-bbf9-092840ded441	3255	4	89	63.86	2014-02-06 00:00:00
70932ee3-bd82-4da7-99cd-56bbe73b3933	3255	3	57	4.67	2014-06-27 00:00:00
779a9c54-9eda-4b5b-b397-be31adf9535d	3255	5	96	64.62	2013-12-11 00:00:00
7f9f9e75-4f80-4a9e-b39d-25343e1bdcc6	3255	2	24	20.41	2014-05-23 00:00:00
e7259bc2-35a2-4037-92fd-f87ff0a1f82e	3255	8	43	98.99	2013-10-03 00:00:00
fe5de7b4-bf67-4a9a-b90d-d0241d2610fc	3255	8	76	40.91	2013-09-05 00:00:00
0dfb5683-ea54-4d84-92e2-e20c1bb82c82	3351	8	61	87.58	2013-09-21 00:00:00
0f102e95-b293-4f41-9e49-cef39b7b0874	3351	7	27	96.69	2014-01-23 00:00:00
3b0ad6dc-deae-40b7-a75d-2601e6000196	3351	4	37	97.98	2014-04-23 00:00:00
684b13fc-6c2a-4a70-914a-11fbc80f0c78	3351	7	81	5.70	2014-07-18 00:00:00
7e1d5f73-53cb-4b1d-bf48-b6bfd828b54c	3351	3	95	77.61	2013-10-11 00:00:00
884697bc-94e9-43e0-9dd6-7a91501e3da1	3351	8	96	80.96	2013-10-23 00:00:00
9cee03c7-c0a1-4e11-8a82-203daba31cf2	3351	6	95	20.04	2013-12-07 00:00:00
a1928ff6-ec3b-4fbb-9b3d-91f02c1b7a22	3351	6	20	64.35	2013-08-04 00:00:00
a8304329-059f-4261-906f-399d94e5d86b	3351	1	100	32.58	2014-05-15 00:00:00
d8cf8fc1-573a-45fd-b36f-d6b2bbec89e0	3351	8	30	57.66	2014-02-05 00:00:00
e1cc412e-f262-4e0b-8d6b-e585ffa7cd61	3351	9	40	75.56	2013-10-18 00:00:00
f20a337a-92d6-417c-b121-37d05bfd03a0	3351	9	74	43.89	2014-03-04 00:00:00
02995777-8e17-4b79-a00f-7b5acfdca5c5	3518	9	32	98.71	2013-09-22 00:00:00
3508e37c-e55e-4dde-9ba6-320e1802b739	3518	11	1	42.01	2014-08-03 00:00:00
3f95b695-d422-4aae-8ba0-a2e80cb006b1	3518	9	87	95.49	2014-04-13 00:00:00
7e4a5424-6e0d-444e-9929-61e8140aaa77	3518	9	82	30.30	2013-08-31 00:00:00
7f4606b9-598c-40d4-b13c-61278ff5ca71	3518	2	51	73.38	2013-09-03 00:00:00
7f923987-4c79-4d88-87a1-a90982bd8230	3518	1	32	43.41	2014-03-02 00:00:00
9f7a4f11-ec62-4a08-8091-9a43165bceba	3518	8	83	22.94	2014-02-18 00:00:00
e2985328-424c-45d9-b28a-2ec884d119fd	3518	6	27	48.69	2014-06-17 00:00:00
0671e484-5962-4b30-8f82-e4594f073b7c	3689	3	80	55.93	2013-12-19 00:00:00
18faf6f3-5534-43bb-96d0-d1df4369fe18	3689	7	68	79.39	2013-12-17 00:00:00
1a9dd3c2-f8c2-4bf3-b291-06888b39cff2	3689	1	80	27.22	2013-08-23 00:00:00
28804952-a41b-4d88-8243-db647579d2ae	3689	2	66	79.82	2013-11-03 00:00:00
2e5b644f-6c1c-4a30-ad22-ff8478bf39a6	3689	11	70	29.73	2014-03-03 00:00:00
49569c11-6345-4513-951c-b44e1778c92d	3689	11	23	93.69	2013-11-02 00:00:00
635cef95-3115-43f0-886c-837f63025ab4	3689	2	83	58.88	2014-04-18 00:00:00
7f2d9846-8355-4802-b5ae-a8958bf9cba7	3689	5	26	40.41	2014-07-29 00:00:00
954647b0-3286-4ef3-8006-f82efdaaa8b9	3689	4	45	97.23	2014-06-03 00:00:00
a4b331de-2866-4525-aceb-598757586f0b	3689	11	91	81.98	2014-07-23 00:00:00
d00e643f-39fa-401d-887f-591ea172dec7	3689	6	36	80.43	2014-02-18 00:00:00
d4353de5-e2e8-4900-bba4-cbd75210c63e	3689	7	30	31.50	2014-03-27 00:00:00
143fe509-1808-4695-b81a-c6180d5d7e92	3949	2	53	89.33	2014-01-06 00:00:00
3c6db792-d5d8-4914-a78a-dd19d608e41c	3949	9	58	40.03	2014-06-22 00:00:00
5d4fb819-2356-4abc-ad0b-d700a3e25bd9	3949	2	12	35.24	2014-01-19 00:00:00
959ad2f8-c0cc-483a-86fb-34b180700183	3949	3	50	88.16	2013-10-28 00:00:00
b66a55d5-f441-40f9-a047-1b4139ddd925	3949	11	3	3.75	2014-07-05 00:00:00
ba9d186f-13f9-4506-a617-6d3b7fa75fbc	3949	6	85	76.68	2013-12-27 00:00:00
c28e7938-7967-41d5-b0f5-104266e44a8d	3949	4	31	84.07	2014-01-15 00:00:00
d60e943b-7f22-4f64-9bad-56b526436c7e	3949	8	74	22.56	2014-02-16 00:00:00
f08688bb-306a-470f-b4d4-14aba633f548	3949	4	22	51.78	2014-03-12 00:00:00
1104fe7e-b2f2-4637-a705-a84608003c3d	4237	6	100	63.80	2014-04-09 00:00:00
5edd67ea-b4a0-426f-a3be-838f3df7e0bd	4237	3	55	1.54	2014-05-12 00:00:00
80e1f066-f370-49e8-81ad-10804aaea539	4237	2	79	20.47	2014-01-02 00:00:00
8377ddbf-80a7-47c8-b84b-08d65ea6efbd	4237	1	40	25.48	2014-03-07 00:00:00
8cfa7ef0-8752-41c3-a360-a59a3cfbd113	4237	2	58	77.61	2013-12-05 00:00:00
ab11c235-f2b8-4673-8b1d-136dc4c5fcd1	4237	7	29	84.05	2014-07-03 00:00:00
d363462a-c869-409d-974e-615db79c2bfd	4237	7	68	49.34	2014-06-30 00:00:00
fb8f2e54-5aca-4ed2-9c50-ab68a6eca5c2	4237	10	90	99.49	2014-06-21 00:00:00
0a3a3972-6b98-40cb-8ad3-45e31f060f2c	4264	9	22	1.26	2014-02-08 00:00:00
1a77c78b-694b-48ae-85c4-efcf7d2fa4ef	4264	8	74	22.77	2014-06-08 00:00:00
4dda4258-aa76-48f2-b0d8-756e9a6d2fba	4264	10	100	61.07	2013-09-26 00:00:00
56bd2586-ae1f-4b3d-b641-0ca8f1b0483b	4264	10	16	27.73	2014-06-24 00:00:00
6d0283d2-464b-49dd-b2ae-ec0aa4aa834a	4264	6	6	29.43	2014-07-15 00:00:00
7616606e-e874-4fae-acda-5b3402a1e7a2	4264	9	74	77.12	2013-11-17 00:00:00
7b02e143-1a0c-4d65-8aaf-631aa159a68a	4264	2	83	48.70	2014-04-07 00:00:00
7e92ebe7-8a6b-4f3d-969c-fd7589d75b55	4264	11	34	3.25	2013-12-22 00:00:00
914a18cc-d639-4bc6-a9ec-b6c9610fadda	4264	2	46	73.23	2014-06-28 00:00:00
98cb2801-234f-447c-85d2-d9a6cfa5113f	4264	11	100	80.07	2014-05-11 00:00:00
99285e50-6590-414e-a5d4-26895bee2b09	4264	11	43	56.14	2014-03-02 00:00:00
a95bd696-d8c9-4d8f-bdee-4730ec1f6f12	4264	6	61	35.06	2013-10-13 00:00:00
abf2739f-6b0e-4dbc-a570-095b01a9bafe	4264	4	35	29.08	2014-01-26 00:00:00
b73d26bf-34bf-428a-82dc-6e30eb65ffb6	4264	11	23	22.02	2013-12-06 00:00:00
c048bc96-1803-43fa-a049-630be12d0d04	4264	6	20	83.34	2014-01-24 00:00:00
018d7771-025d-4d6f-b5d5-cbb1ab11ad35	4340	4	60	50.49	2014-05-08 00:00:00
0c9cae83-895b-4e0f-a761-69b5ae956bd2	4340	9	96	18.81	2014-03-20 00:00:00
36c979d5-2026-41ad-aabe-c7e7851839ad	4340	6	19	2.93	2014-01-06 00:00:00
38037eb0-c956-49e3-9e97-f6cc9401c478	4340	8	34	98.62	2014-01-19 00:00:00
382d3602-786b-4358-909d-e955847f04ae	4340	3	91	50.65	2014-05-22 00:00:00
4f4f1151-de77-49be-bcd3-de6923f40726	4340	4	88	60.81	2014-04-16 00:00:00
5cce31f5-f1ba-437b-8b92-c8b3691baf05	4340	5	31	54.58	2013-10-01 00:00:00
5ef13776-7811-409a-a34f-7c3499c5dbfb	4340	8	79	22.08	2014-01-15 00:00:00
6bfc26f5-4d9e-47d1-9800-dfae188a077b	4340	5	66	76.73	2014-01-16 00:00:00
75d3e4f0-29ee-4550-bc92-ae35a0e95754	4340	8	52	14.33	2013-12-16 00:00:00
9f131f0a-73bc-44f4-a39d-e37cb12c8dd6	4340	11	10	18.84	2013-09-15 00:00:00
a3d1f97e-fdf7-4a8a-af23-94e19ae6b99e	4340	3	6	87.63	2013-11-22 00:00:00
a665aef0-8bfd-47d2-a14a-ce90896b3c47	4340	7	3	6.61	2014-02-23 00:00:00
cd6e95ab-352e-49a0-8c36-cb6dee549484	4340	7	22	84.55	2014-02-01 00:00:00
d0948e30-1d59-45a0-b160-7b78efba2b3e	4340	10	80	10.19	2014-03-20 00:00:00
da096c15-0079-4d53-a742-2d0559ea979e	4340	8	72	38.07	2013-10-01 00:00:00
f61c5c08-ab09-4505-a7fa-78532e4b3276	4340	1	86	66.35	2014-04-26 00:00:00
fb8382f6-f80d-49ef-8133-6301156275e8	4340	1	37	73.40	2014-05-22 00:00:00
18698dea-7982-4c8d-b0ef-4a8419cbefaa	4640	3	65	32.07	2014-03-06 00:00:00
