JobId,JobTypeID,JobCodeID,CompanyID,ExpiryDate,Salary
774,3,429,365,2/7/2014,125578
775,2,47,148,5/30/2013,626415
776,1,215,139,11/12/2013,225685
777,3,452,464,12/18/2013,245971
778,1,293,447,6/19/2013,708118
779,2,269,208,8/26/2013,905235
780,3,341,256,8/1/2013,846029
781,1,205,247,3/7/2014,779884
782,2,383,243,3/27/2013,235708
783,1,349,124,7/14/2013,553742
784,1,325,174,11/20/2013,330848
785,2,189,293,1/9/2014,559845
786,1,436,270,1/21/2014,435651
787,2,140,425,6/23/2013,745362
788,3,413,362,3/4/2014,353660
789,3,12,273,8/25/2013,776788
790,2,103,91,5/10/2013,865184
791,3,261,319,2/12/2014,369807
792,2,306,227,5/9/2013,907107
793,3,60,151,3/25/2013,282693
794,1,193,14,12/12/2013,40652
795,3,290,260,6/10/2013,56067
796,3,118,198,10/4/2013,730480
797,2,498,48,4/19/2013,776881
798,2,110,165,10/1/2013,980960
799,2,103,331,12/17/2013,843138
800,2,202,132,11/28/2013,969522
801,3,340,24,5/8/2013,429848
802,3,388,113,4/14/2013,370687
803,2,51,247,4/24/2013,573020
804,2,350,235,4/29/2013,365128
805,2,440,321,7/4/2013,729533
806,1,291,30,8/18/2013,188715
807,3,299,446,5/10/2013,194161
808,3,333,481,10/16/2013,439970
809,3,73,303,2/24/2014,670962
810,3,101,369,1/14/2014,75285
811,3,461,486,3/20/2014,142604
812,3,146,321,1/8/2014,475601
813,3,366,49,7/23/2013,538605
814,2,469,171,4/17/2013,692387
815,1,497,426,11/9/2013,138077
816,2,181,312,8/20/2013,645093
817,2,221,430,4/21/2013,207648
818,3,55,317,9/11/2013,130819
819,3,383,194,2/18/2014,404464
820,1,245,500,10/3/2013,630182
821,3,177,24,8/19/2013,760216
822,3,6,267,7/19/2013,909535
823,2,217,498,8/12/2013,138687
824,1,25,354,9/27/2013,388645
825,1,235,222,7/29/2013,116912
826,2,168,252,6/13/2013,193671
827,2,441,156,6/3/2013,260335
828,1,479,81,2/19/2014,725266
829,1,133,451,11/4/2013,912255
830,1,415,147,12/31/2013,397893
831,1,285,365,6/24/2013,593766
832,2,52,382,4/29/2013,715226
833,2,494,143,4/30/2013,762291
834,1,68,232,5/6/2013,740559
835,1,482,401,10/7/2013,785587
836,1,24,494,2/7/2014,699661
837,1,488,35,4/26/2013,101605
838,3,173,322,1/26/2014,810244
839,2,119,210,2/22/2014,767352
840,2,208,459,9/27/2013,442755
841,2,82,166,9/12/2013,696106
842,2,449,21,2/8/2014,875856
843,3,350,149,6/22/2013,774412
844,3,253,114,6/9/2013,846826
845,2,472,307,8/23/2013,64867
846,3,115,89,12/9/2013,168564
847,1,58,409,1/7/2014,233323
848,3,160,233,3/5/2014,851060
849,1,234,88,6/7/2013,41328
850,1,211,112,2/8/2014,273148
851,3,110,153,4/27/2013,668125
852,1,428,312,9/20/2013,113848
853,1,141,380,6/4/2013,786654
854,3,13,484,7/18/2013,379578
855,1,274,333,12/11/2013,676744
856,2,255,360,10/4/2013,363830
857,1,224,54,5/26/2013,149400
858,2,27,354,2/9/2014,442728
859,3,386,488,3/30/2013,297874
860,1,451,45,5/27/2013,43588
861,1,404,285,10/1/2013,429189
862,2,252,150,5/4/2013,220083
863,1,463,264,5/6/2013,797279
864,1,369,371,10/21/2013,230715
865,3,334,455,11/4/2013,241699
866,3,344,46,3/29/2013,633601
867,1,30,428,10/19/2013,254591
868,3,104,94,9/1/2013,714439
869,2,102,259,11/18/2013,443900
870,1,119,39,12/23/2013,489018
871,2,447,146,2/28/2014,912867
872,3,444,110,7/27/2013,738009
873,3,85,416,2/20/2014,865006
874,2,32,279,6/24/2013,778574
875,1,472,99,3/29/2013,665081
876,2,145,13,4/30/2013,894681
877,2,238,290,6/14/2013,328540
878,3,9,39,9/30/2013,630453
879,1,388,157,12/3/2013,982563
880,2,455,333,3/17/2014,789789
881,3,424,134,6/28/2013,963550
882,3,92,221,10/8/2013,522355
883,1,17,90,11/29/2013,715988
884,3,270,61,12/20/2013,960737
885,2,437,274,2/13/2014,515446
886,2,381,103,4/26/2013,984197
887,1,61,162,3/27/2013,324774
888,2,225,107,5/3/2013,762978
889,3,204,203,3/22/2013,523272
890,2,123,268,3/17/2014,146419
891,3,278,173,3/17/2014,543651
892,1,217,34,9/25/2013,374242
893,3,325,181,2/11/2014,995421
894,3,86,188,10/28/2013,78883
895,2,375,257,5/3/2013,217625
896,3,161,71,6/15/2013,804716
897,3,255,308,7/17/2013,868590
898,1,49,104,5/5/2013,471698
899,1,158,333,6/21/2013,70593
900,1,215,451,3/22/2013,98638
901,2,377,63,1/21/2014,885060
902,3,459,291,3/20/2014,229077
903,1,132,423,5/26/2013,843589
904,3,439,278,4/14/2013,605028
905,1,273,160,5/17/2013,864371
906,1,196,365,5/4/2013,374139
907,3,10,258,5/9/2013,51418
908,3,341,500,9/3/2013,561211
909,2,213,211,4/21/2013,443469
910,2,277,291,5/27/2013,143418
911,1,48,367,9/26/2013,241621
912,2,437,391,12/26/2013,82516
913,3,157,43,1/10/2014,610928
914,1,169,132,2/11/2014,889053
915,2,256,448,2/7/2014,481622
916,3,270,480,1/21/2014,775505
917,2,326,226,4/25/2013,604976
918,1,234,156,1/13/2014,148484
919,1,192,255,2/22/2014,838916
920,3,338,260,3/17/2014,808486
921,1,203,348,11/27/2013,709282
922,2,286,406,8/16/2013,730043
923,3,196,202,1/15/2014,717198
924,3,28,162,3/3/2014,965292
925,1,142,289,12/14/2013,729533
926,1,24,398,3/8/2014,812979
927,3,178,154,4/11/2013,532011
928,1,458,111,11/30/2013,760260
929,3,22,404,7/30/2013,774589
930,1,154,315,9/5/2013,820563
931,1,348,327,7/20/2013,667770
932,1,333,96,2/7/2014,487941
933,2,397,219,9/13/2013,803869
934,3,136,468,6/7/2013,610368
935,2,417,190,12/28/2013,54725
936,3,471,40,5/26/2013,707990
937,3,118,430,9/3/2013,797049
938,3,171,251,8/16/2013,196117
939,1,129,214,5/25/2013,87640
940,2,452,162,8/5/2013,300752
941,3,238,162,3/22/2013,672381
942,1,347,69,9/26/2013,222033
943,3,315,225,11/30/2013,417133
944,1,36,137,5/10/2013,445812
945,1,413,489,5/11/2013,257263
946,2,58,419,4/21/2013,509722
947,3,369,35,7/28/2013,43591
948,1,38,224,11/11/2013,340896
949,2,156,40,8/5/2013,973344
950,3,468,423,1/26/2014,493838
951,2,424,265,4/24/2013,174505
952,1,93,96,4/21/2013,753938
953,3,327,47,1/21/2014,401591
954,3,227,178,3/22/2014,955199
955,2,462,29,3/16/2014,939114
956,2,491,447,5/20/2013,156058
957,3,329,224,1/3/2014,220454
958,2,392,114,10/25/2013,748180
959,1,260,186,4/2/2013,425056
960,1,69,27,8/13/2013,872891
961,2,345,189,3/6/2014,981011
962,2,296,274,3/14/2014,787148
963,3,407,7,11/14/2013,105044
964,3,174,111,6/10/2013,941109
965,3,207,182,1/6/2014,430496
966,3,494,10,3/22/2013,181623
967,2,495,394,5/5/2013,894430
968,1,159,363,2/3/2014,648586
969,2,87,261,4/29/2013,742745
970,1,70,118,10/16/2013,421287
971,3,264,231,9/24/2013,486898
972,3,401,263,12/1/2013,209144
973,2,114,422,11/12/2013,897504
974,2,408,6,11/23/2013,826844
975,2,376,174,12/5/2013,496308
976,2,88,404,10/14/2013,614250
977,1,155,30,1/25/2014,129875
978,1,362,30,1/29/2014,200792
979,3,337,437,11/15/2013,442294
980,2,254,485,6/21/2013,725203
981,2,275,114,4/25/2013,66997
982,3,82,262,11/5/2013,281696
983,3,314,261,8/16/2013,425872
984,1,55,331,10/28/2013,958182
985,2,483,88,11/26/2013,133114
986,1,121,330,3/3/2014,456838
987,2,366,245,10/18/2013,822391
988,1,278,153,12/14/2013,230482
989,1,219,26,4/28/2013,209311
990,1,131,437,6/29/2013,441709
991,1,259,33,1/2/2014,249450
992,2,472,212,8/2/2013,251083
993,3,313,265,9/27/2013,973755
994,1,193,195,12/14/2013,863389
995,3,69,9,10/4/2013,78149
996,2,487,322,12/17/2013,152110
997,3,61,474,2/3/2014,772011
998,2,285,61,12/1/2013,323567
999,2,460,4,11/29/2013,520488
1000,2,240,41,5/6/2013,906942
1001,4,127,149,2/19/2014,24
1002,4,324,9,8/17/2013,30
1003,4,363,67,9/1/2013,29
1004,4,9,423,12/23/2013,11
1005,4,480,491,1/22/2014,39
1006,4,15,316,12/22/2013,15
1007,4,311,244,5/30/2013,21
1008,4,106,429,4/24/2013,23
1009,4,197,303,11/16/2013,15
1010,4,229,76,4/8/2013,14
1011,4,116,49,3/9/2014,7
1012,4,312,478,11/14/2013,10
1013,4,22,212,1/27/2014,33
1014,4,98,74,10/10/2013,30
1015,4,149,477,10/2/2013,31
1016,4,332,252,11/10/2013,36
1017,4,110,439,8/6/2013,21
1018,4,290,322,1/12/2014,36
1019,4,65,416,9/8/2013,12
1020,4,325,461,10/5/2013,20
1021,4,98,200,1/30/2014,14
1022,4,16,122,3/21/2014,36
1023,4,125,218,2/6/2014,35
1024,4,498,241,8/6/2013,20
1025,4,477,215,12/24/2013,17
1026,4,236,66,8/13/2013,22
1027,4,243,491,4/28/2013,39
1028,4,413,446,4/16/2013,36
1029,4,473,361,5/21/2013,16
1030,4,70,87,1/31/2014,22
1031,4,312,138,11/8/2013,8
1032,4,326,91,3/23/2013,7
1033,4,136,166,11/27/2013,11
1034,4,121,39,9/13/2013,15
1035,4,321,299,6/13/2013,24
1036,4,327,164,12/7/2013,25
1037,4,148,189,3/22/2013,19
1038,4,281,317,1/3/2014,23
1039,4,402,358,6/29/2013,19
1040,4,328,188,8/4/2013,10
1041,4,39,224,6/3/2013,23
1042,4,458,279,8/11/2013,13
1043,4,383,329,3/10/2014,23
1044,4,434,147,5/3/2013,23
1045,4,341,118,7/11/2013,39
1046,4,143,372,7/1/2013,7
1047,4,435,123,8/27/2013,18
1048,4,387,116,10/24/2013,16
1049,4,167,258,5/27/2013,20
1050,4,284,257,10/7/2013,38
1051,4,221,455,11/17/2013,18
1052,4,253,216,3/1/2014,13
1053,4,37,19,10/13/2013,38
1054,4,55,357,6/22/2013,23
1055,4,196,418,12/20/2013,32
1056,4,21,266,8/25/2013,25
1057,4,19,233,7/6/2013,38
1058,4,367,57,10/4/2013,34
1059,4,347,406,5/30/2013,18
1060,4,79,147,2/17/2014,21
1061,4,110,462,3/29/2013,17
1062,4,381,412,12/11/2013,10
1063,4,383,400,4/7/2013,24
1064,4,161,222,1/17/2014,16
1065,4,194,78,1/16/2014,11
1066,4,493,201,6/4/2013,8
1067,4,56,117,11/13/2013,24
1068,4,248,268,12/3/2013,26
1069,4,124,144,6/21/2013,29
1070,4,225,134,9/25/2013,34
1071,4,393,361,3/10/2014,23
1072,4,379,436,4/22/2013,40
1073,4,204,157,10/22/2013,14
1074,4,96,479,10/19/2013,37
1075,4,63,283,12/26/2013,33
1076,4,92,16,3/18/2014,22
1077,4,375,412,4/29/2013,37
1078,4,190,457,6/23/2013,32
1079,4,143,182,6/28/2013,21
1080,4,452,216,7/16/2013,35
1081,4,476,248,11/26/2013,10
1082,4,183,363,6/20/2013,38
1083,4,59,64,8/25/2013,20
1084,4,370,108,3/12/2014,17
1085,4,427,325,4/20/2013,32
1086,4,4,443,7/21/2013,31
1087,4,242,55,6/12/2013,18
1088,4,29,387,5/16/2013,20
1089,4,366,236,4/10/2013,33
1090,4,35,247,8/3/2013,17
1091,4,101,458,11/17/2013,20
1092,4,245,242,5/28/2013,38
1093,4,62,172,10/17/2013,11
1094,4,286,191,11/24/2013,11
1095,4,345,434,12/29/2013,12
1096,4,18,434,11/12/2013,20
1097,4,345,302,5/14/2013,23
1098,4,467,203,8/30/2013,39
1099,4,476,171,8/5/2013,26
1100,4,128,265,3/20/2014,18
1101,4,25,390,11/7/2013,11
1102,4,419,188,10/19/2013,40
1103,4,93,68,7/18/2013,21
1104,4,178,260,12/16/2013,29
1105,4,256,116,3/19/2014,8
1106,4,435,264,7/21/2013,40
1107,4,325,186,10/18/2013,21
1108,4,80,400,4/12/2013,30
1109,4,325,131,6/20/2013,32
1110,4,329,315,9/11/2013,18
1111,4,28,292,12/21/2013,10
1112,4,232,306,10/13/2013,13
1113,4,126,428,2/15/2014,37
1114,4,329,161,3/27/2013,35
1115,4,180,496,5/14/2013,7
1116,4,143,402,11/2/2013,17
1117,4,168,426,10/9/2013,19
1118,4,99,144,4/2/2013,11
1119,4,448,318,12/4/2013,9
1120,4,450,452,4/8/2013,15
1121,4,151,344,10/23/2013,33
1122,4,10,87,9/25/2013,39
1123,4,184,312,1/25/2014,34
1124,4,119,472,9/30/2013,26
1125,4,390,247,2/20/2014,22
1126,4,126,205,2/24/2014,23
1127,4,226,352,4/3/2013,25
1128,4,475,199,2/21/2014,17
1129,4,49,209,2/17/2014,40
1130,4,39,162,7/7/2013,10
1131,4,76,462,7/9/2013,29
1132,4,153,95,3/30/2013,22
1133,4,362,342,10/13/2013,36
1134,4,453,403,3/22/2013,9
1135,4,416,109,4/20/2013,7
1136,4,192,262,4/13/2013,30
1137,4,495,301,12/7/2013,37
1138,4,54,380,1/15/2014,18
1139,4,233,214,3/28/2013,23
1140,4,233,437,6/11/2013,14
1141,4,110,68,2/16/2014,36
1142,4,468,150,4/15/2013,37
1143,4,155,347,8/29/2013,33
1144,4,490,42,10/15/2013,35
1145,4,84,23,8/9/2013,8
1146,4,340,388,7/21/2013,37
1147,4,85,139,10/4/2013,10
1148,4,451,368,1/26/2014,32
1149,4,469,490,8/7/2013,39
1150,4,51,300,7/25/2013,36
1151,4,245,273,6/26/2013,9
1152,4,107,54,9/12/2013,22
1153,4,160,114,4/17/2013,40
1154,4,137,387,5/31/2013,16
1155,4,398,124,5/27/2013,16
1156,4,253,351,6/8/2013,27
1157,4,371,478,2/17/2014,40
1158,4,41,461,1/26/2014,21
1159,4,252,283,8/6/2013,17
1160,4,430,464,4/17/2013,26
1161,4,400,89,9/20/2013,37
1162,4,173,481,6/17/2013,26
1163,4,11,290,10/7/2013,29
1164,4,426,383,5/17/2013,13
1165,4,80,262,7/29/2013,39
1166,4,498,462,12/30/2013,25
1167,4,114,224,8/15/2013,32
1168,4,310,165,7/15/2013,23
1169,4,44,399,6/24/2013,9
1170,4,218,346,4/17/2013,17
1171,4,485,413,2/7/2014,16
1172,4,173,177,2/24/2014,23
1173,4,369,389,5/26/2013,29
1174,4,300,275,6/26/2013,7
1175,4,403,104,11/23/2013,28
1176,4,459,484,4/12/2013,33
1177,4,92,444,10/19/2013,25
1178,4,315,448,11/21/2013,16
1179,4,206,73,1/21/2014,35
1180,4,48,105,11/13/2013,28
1181,4,84,210,2/17/2014,40
1182,4,153,414,2/8/2014,33
1183,4,382,177,11/14/2013,32
1184,4,180,8,12/9/2013,34
1185,4,337,494,5/20/2013,10
1186,4,351,500,3/19/2014,11
1187,4,333,498,8/28/2013,25
1188,4,281,471,1/21/2014,12
1189,4,53,63,8/26/2013,37
1190,4,470,50,12/21/2013,15
1191,4,354,110,5/26/2013,32
1192,4,126,483,4/26/2013,11
1193,4,108,105,7/5/2013,11
1194,4,387,274,11/14/2013,33
1195,4,57,275,7/20/2013,38
1196,4,305,7,9/14/2013,16
1197,4,232,60,10/13/2013,31
1198,4,437,257,1/24/2014,22
1199,4,3,225,3/28/2013,13
1200,4,406,320,6/14/2013,38
1201,4,410,216,4/11/2013,22
1202,4,75,267,8/31/2013,28
1203,4,165,306,5/20/2013,39
1204,4,87,364,5/14/2013,39
1205,4,43,137,2/28/2014,37
1206,4,355,431,3/22/2013,24
1207,4,276,16,7/25/2013,8
1208,4,123,369,8/6/2013,13
1209,4,471,177,10/11/2013,15
1210,4,308,478,6/8/2013,33
1211,4,125,51,10/23/2013,30
1212,4,197,435,9/28/2013,19
1213,4,3,131,5/25/2013,30
1214,4,176,326,4/21/2013,36
1215,4,407,121,10/23/2013,30
1216,4,259,46,7/15/2013,31
1217,4,173,435,2/14/2014,35
1218,4,462,47,12/27/2013,10
1219,4,224,455,3/28/2013,36
1220,4,57,356,3/4/2014,36
1221,4,124,55,12/8/2013,32
1222,4,235,236,11/13/2013,8
1223,4,222,485,9/24/2013,37
1224,4,492,303,6/23/2013,36
1225,4,130,191,8/30/2013,12
1226,4,32,406,1/18/2014,23
1227,4,324,102,2/28/2014,19
1228,4,149,360,4/18/2013,13
1229,4,74,30,10/9/2013,7
1230,4,79,162,3/22/2013,28
1231,4,189,144,10/13/2013,39
1232,4,76,449,6/1/2013,11
1233,4,300,261,5/15/2013,15
1234,4,77,4,7/3/2013,31
1235,4,18,335,1/5/2014,16
1236,4,218,326,10/7/2013,16
1237,4,371,416,9/3/2013,9
1238,4,176,299,8/6/2013,28
1239,4,10,495,7/19/2013,32
1240,4,189,138,2/25/2014,22
1241,4,473,245,7/17/2013,26
1242,4,477,106,10/2/2013,7
1243,4,233,195,12/23/2013,32
1244,4,284,117,10/20/2013,27
1245,4,309,95,10/16/2013,24
1246,4,403,338,8/6/2013,7
1247,4,431,154,10/5/2013,17
1248,4,125,12,5/16/2013,15
1249,4,276,423,7/11/2013,22
1250,4,445,126,8/16/2013,26
1251,4,134,59,4/4/2013,30
1252,4,5,268,7/17/2013,34
1253,4,384,171,12/15/2013,31
1254,4,74,235,1/20/2014,24
1255,4,229,471,10/29/2013,10
1256,4,19,263,9/23/2013,18
1257,4,115,453,2/19/2014,40
1258,4,193,486,7/24/2013,26
1259,4,218,260,10/14/2013,24
1260,4,419,312,4/20/2013,28
1261,4,25,323,4/16/2013,26
1262,4,342,490,3/29/2013,12
1263,4,279,466,11/8/2013,38
1264,4,370,470,4/5/2013,31
1265,4,194,306,8/27/2013,28
1266,4,372,6,4/20/2013,12
1267,4,113,441,2/9/2014,13
1268,4,232,75,12/28/2013,18
1269,4,48,235,1/13/2014,35
1270,4,426,241,2/7/2014,33
1271,4,217,212,10/10/2013,29
1272,4,369,409,6/7/2013,23
1273,4,242,197,4/6/2013,9
1274,4,105,385,9/15/2013,40
1275,4,198,432,3/25/2013,13
1276,4,65,74,7/21/2013,20
1277,4,81,486,5/16/2013,18
1278,4,459,237,11/3/2013,7
1279,4,226,372,5/12/2013,23
1280,4,433,365,1/10/2014,11
1281,4,192,350,8/13/2013,32
1282,4,137,341,12/9/2013,31
1283,4,201,4,8/25/2013,38
1284,4,396,473,8/21/2013,40
1285,4,97,365,8/13/2013,23
1286,4,275,171,1/2/2014,29
1287,4,184,177,3/5/2014,12
1288,4,183,244,8/31/2013,9
1289,4,69,259,10/6/2013,23
1290,4,137,287,1/8/2014,23
1291,4,94,54,12/25/2013,32
1292,4,301,310,7/21/2013,21
1293,4,407,267,5/28/2013,37
1294,4,112,73,8/4/2013,7
1295,4,68,363,8/28/2013,15
1296,4,321,8,7/8/2013,33
1297,4,116,295,8/29/2013,35
1298,4,362,385,12/11/2013,18
1299,4,276,139,7/12/2013,25
1300,4,453,141,1/10/2014,19
1301,4,199,425,9/26/2013,22
1302,4,91,207,2/28/2014,12
1303,4,32,206,8/16/2013,36
1304,4,295,454,8/17/2013,16
1305,4,281,398,11/3/2013,29
1306,4,311,131,3/4/2014,14
1307,4,164,46,6/11/2013,26
1308,4,423,316,7/21/2013,30
1309,4,23,14,10/6/2013,21
1310,4,66,166,12/5/2013,39
1311,4,66,69,8/23/2013,17
1312,4,118,355,1/21/2014,8
1313,4,481,104,4/13/2013,21
1314,4,355,425,8/16/2013,38
1315,4,126,121,12/4/2013,21
1316,4,78,40,3/23/2013,16
1317,4,319,147,1/31/2014,14
1318,4,116,407,1/20/2014,17
1319,4,118,16,10/10/2013,24
1320,4,284,166,7/31/2013,27
1321,4,135,490,2/23/2014,39
1322,4,188,343,7/10/2013,15
1323,4,103,10,12/24/2013,25
1324,4,98,99,8/31/2013,13
1325,4,341,256,6/6/2013,28
1326,4,268,357,10/30/2013,19
1327,4,230,415,6/26/2013,30
1328,4,253,469,6/24/2013,27
1329,4,302,183,11/26/2013,26
1330,4,231,17,1/20/2014,22
1331,4,167,332,2/16/2014,11
1332,4,409,95,8/29/2013,24
1333,4,319,271,2/28/2014,34
1334,4,107,83,5/27/2013,35
1335,4,247,339,10/13/2013,14
1336,4,364,247,5/23/2013,18
1337,4,167,443,10/3/2013,36
1338,4,289,432,3/17/2014,23
1339,4,392,377,3/18/2014,25
1340,4,46,462,6/3/2013,28
1341,4,175,381,1/13/2014,23
1342,4,201,117,6/20/2013,38
1343,4,490,24,4/16/2013,21
1344,4,208,309,6/5/2013,19
1345,4,147,349,11/17/2013,19
1346,4,395,344,5/2/2013,22
1347,4,306,312,6/19/2013,30
1348,4,486,230,1/7/2014,16
1349,4,321,303,12/12/2013,12
1350,4,163,313,9/2/2013,35
1351,4,462,221,1/3/2014,24
1352,4,317,356,5/25/2013,31
1353,4,283,128,11/16/2013,14
1354,4,346,210,10/20/2013,9
1355,4,380,267,6/24/2013,20
1356,4,283,239,12/29/2013,8
1357,4,209,285,3/25/2013,14
1358,4,172,123,1/28/2014,34
1359,4,388,386,4/2/2013,16
1360,4,168,163,3/18/2014,23
1361,4,34,200,4/3/2013,36
1362,4,183,202,7/9/2013,27
1363,4,275,98,12/17/2013,31
1364,4,58,73,2/10/2014,34
1365,4,482,6,4/22/2013,29
1366,4,84,197,6/3/2013,12
1367,4,195,111,10/16/2013,28
1368,4,192,452,6/23/2013,22
1369,4,21,225,11/13/2013,35
1370,4,169,71,2/18/2014,40
1371,4,339,189,10/11/2013,12
1372,4,132,113,12/21/2013,24
1373,4,81,158,4/9/2013,31
1374,4,93,302,12/3/2013,12
1375,4,33,192,12/24/2013,29
1376,4,460,365,1/3/2014,29
1377,4,392,208,5/17/2013,8
1378,4,369,210,8/8/2013,12
1379,4,452,325,5/17/2013,8
1380,4,91,233,8/12/2013,11
1381,4,370,380,9/3/2013,8
1382,4,378,144,2/2/2014,27
1383,4,425,88,11/25/2013,28
1384,4,17,319,6/20/2013,16
1385,4,277,26,5/17/2013,7
1386,4,111,212,2/7/2014,9
1387,4,443,493,12/15/2013,39
1388,4,256,217,8/3/2013,22
1389,4,292,478,12/12/2013,24
1390,4,136,264,7/16/2013,27
1391,4,166,89,3/16/2014,31
1392,4,377,483,10/26/2013,33
1393,4,224,218,1/4/2014,23
1394,4,182,213,10/3/2013,14
1395,4,132,92,6/22/2013,31
1396,4,424,191,12/5/2013,40
1397,4,165,423,1/30/2014,23
1398,4,491,481,7/14/2013,35
1399,4,239,181,10/17/2013,38
1400,4,178,248,11/18/2013,25
1401,4,125,373,1/14/2014,31
1402,4,445,398,3/16/2014,36
1403,4,447,156,5/29/2013,20
1404,4,448,466,8/14/2013,37
1405,4,140,134,10/27/2013,31
1406,4,275,27,3/21/2014,37
1407,4,208,206,2/1/2014,10
1408,4,364,287,2/16/2014,24
1409,4,166,190,2/16/2014,18
1410,4,320,261,11/8/2013,23
1411,4,231,348,1/9/2014,37
1412,4,337,304,4/4/2013,14
1413,4,471,366,8/6/2013,24
1414,4,301,190,11/11/2013,17
1415,4,313,38,4/30/2013,21
1416,4,497,472,1/20/2014,36
1417,4,490,117,2/28/2014,27
1418,4,320,264,5/14/2013,10
1419,4,476,495,6/11/2013,28
1420,4,176,16,8/21/2013,27
1421,4,442,241,9/13/2013,9
1422,4,410,132,11/26/2013,26
1423,4,298,377,3/13/2014,20
1424,4,101,9,6/28/2013,9
1425,4,423,164,6/20/2013,14
1426,4,218,251,10/6/2013,30
1427,4,196,53,8/4/2013,38
1428,4,354,408,3/12/2014,30
1429,4,466,209,9/8/2013,28
1430,4,295,383,8/23/2013,15
1431,4,127,456,1/18/2014,30
1432,4,187,452,8/8/2013,19
1433,4,413,400,12/6/2013,28
1434,4,265,392,10/20/2013,39
1435,4,246,36,4/21/2013,30
1436,4,15,152,12/18/2013,22
1437,4,137,470,12/27/2013,7
1438,4,208,198,12/23/2013,26
1439,4,377,327,9/21/2013,31
1440,4,324,163,12/29/2013,23
1441,4,89,44,9/23/2013,15
1442,4,107,399,5/1/2013,26
1443,4,487,285,2/13/2014,33
1444,4,259,347,7/10/2013,14
1445,4,195,448,9/2/2013,27
1446,4,413,288,1/10/2014,35
1447,4,186,335,12/23/2013,17
1448,4,64,456,11/22/2013,14
1449,4,344,289,12/3/2013,23
1450,4,197,334,12/19/2013,33
1451,4,324,260,11/1/2013,16
1452,4,305,366,2/17/2014,15
1453,4,366,368,12/22/2013,20
1454,4,414,401,11/7/2013,33
1455,4,169,417,9/18/2013,12
1456,4,481,457,6/9/2013,24
1457,4,108,270,11/19/2013,23
1458,4,20,61,12/21/2013,38
1459,4,235,269,12/29/2013,21
1460,4,29,262,7/13/2013,13
1461,4,431,1,8/10/2013,33
1462,4,45,129,9/23/2013,24
1463,4,460,183,5/10/2013,27
1464,4,187,259,11/26/2013,37
1465,4,195,193,12/11/2013,24
1466,4,298,448,3/3/2014,10
1467,4,134,106,11/18/2013,30
1468,4,297,158,5/25/2013,20
1469,4,296,425,7/30/2013,18
1470,4,490,30,12/27/2013,13
1471,4,98,249,11/25/2013,31
1472,4,270,53,2/24/2014,27
1473,4,143,139,1/21/2014,29
1474,4,140,133,5/10/2013,29
1475,4,463,55,10/14/2013,25
1476,4,463,340,8/14/2013,17
1477,4,273,269,10/18/2013,7
1478,4,10,258,1/2/2014,32
1479,4,350,183,9/15/2013,36
1480,4,467,14,4/1/2013,30
1481,4,182,284,12/30/2013,11
1482,4,376,103,12/28/2013,33
1483,4,372,436,1/19/2014,22
1484,4,184,209,7/24/2013,37
1485,4,134,31,6/23/2013,10
1486,4,454,86,4/16/2013,19
1487,4,473,172,5/25/2013,35
1488,4,85,398,11/20/2013,22
1489,4,380,372,7/24/2013,36
1490,4,358,221,8/12/2013,12
1491,4,231,121,9/6/2013,37
1492,4,243,472,4/30/2013,17
1493,4,438,106,3/17/2014,17
1494,4,307,468,6/5/2013,12
1495,4,492,413,12/14/2013,25
1496,4,187,331,3/28/2013,33
1497,4,20,420,2/27/2014,38
1498,4,429,64,11/18/2013,33
1499,4,387,254,5/10/2013,14
1500,4,282,76,12/23/2013,28
1501,4,321,200,10/29/2013,23
1502,4,409,332,3/19/2014,33
1503,4,500,62,10/28/2013,20
1504,4,235,269,1/26/2014,16
1505,4,479,68,10/14/2013,26
1506,4,257,172,5/10/2013,11
1507,4,224,86,6/28/2013,34
1508,4,285,162,1/9/2014,15
1509,4,187,422,5/4/2013,11
1510,4,455,410,7/16/2013,32
1511,4,148,431,3/13/2014,22
1512,4,220,145,5/28/2013,20
1513,4,428,104,8/19/2013,19
1514,4,112,416,8/10/2013,12
1515,4,134,79,5/20/2013,34
1516,4,274,102,7/13/2013,16
1517,4,416,412,1/25/2014,27
1518,4,56,29,12/13/2013,31
1519,4,78,197,1/13/2014,24
1520,4,223,334,10/28/2013,24
1521,4,103,79,12/28/2013,10
1522,4,482,415,5/22/2013,13
1523,4,285,459,6/10/2013,37
1524,4,217,20,11/27/2013,27
1525,4,410,212,2/2/2014,23
1526,4,119,368,6/5/2013,40
1527,4,12,20,1/26/2014,25
1528,4,13,401,1/29/2014,32
1529,4,161,155,4/9/2013,19
1530,4,371,431,5/31/2013,15
1531,4,354,273,4/25/2013,34
1532,4,147,119,7/9/2013,35
1533,4,263,422,1/4/2014,25
1534,4,346,98,1/30/2014,22
1535,4,290,297,3/14/2014,20
1536,4,412,124,7/10/2013,37
1537,4,148,292,8/21/2013,24
1538,4,241,77,5/17/2013,38
1539,4,424,290,7/14/2013,39
1540,4,434,3,2/3/2014,13
1541,4,78,134,5/31/2013,26
1542,4,130,258,11/4/2013,38
1543,4,293,17,3/20/2014,38
1544,4,359,411,9/5/2013,13
1545,4,240,280,4/11/2013,18
1546,4,320,73,6/4/2013,14
1547,4,148,118,10/25/2013,19
1548,4,449,305,3/15/2014,35
