2,18485,273,2014-08-18 03:06:14
3,59322,275,2014-07-01 10:50:18
1,95327,194,2014-08-17 13:46:34
2,71749,451,2014-12-31 17:49:43
3,9036,13,2014-11-08 12:49:14
1,83307,470,2015-01-25 07:29:54
2,9238,229,2014-07-04 02:04:17
3,52576,487,2015-03-03 19:39:10
1,26795,250,2015-03-01 04:34:42
2,25295,140,2014-08-30 15:51:15
3,25185,426,2014-06-23 21:53:44
1,65787,496,2014-05-16 21:53:10
2,78358,366,2014-04-20 19:36:20
3,97136,347,2014-12-10 17:06:57
1,78941,471,2014-11-30 02:15:07
2,13383,87,2014-11-26 17:21:37
3,7044,73,2015-02-09 01:05:35
1,44550,188,2014-04-18 02:51:50
2,35960,432,2014-10-26 13:02:58
3,19878,184,2014-04-07 21:24:39
1,61557,261,2014-10-04 08:26:51
2,62155,54,2014-09-07 05:55:02
3,79976,263,2014-04-20 23:15:37
1,39202,195,2014-04-26 02:27:35
2,90713,86,2014-12-09 16:52:19
3,31274,136,2014-10-20 06:09:21
1,15662,262,2014-12-18 14:59:35
2,76971,53,2014-06-17 10:21:42
3,34913,380,2014-06-16 14:16:26
1,14454,438,2014-04-13 19:12:04
2,84356,446,2014-10-08 13:09:31
3,94524,250,2014-12-05 12:26:47
1,20964,484,2014-10-16 08:01:46
2,85654,333,2014-10-18 06:17:55
3,38442,466,2014-12-16 13:50:59
1,53805,287,2015-03-02 08:21:57
2,11720,301,2014-04-13 04:45:39
3,18070,454,2015-01-05 09:26:03
1,18811,210,2015-01-31 08:00:52
2,53014,107,2014-07-16 13:34:04
3,36801,483,2014-06-14 05:50:14
1,71988,481,2014-05-06 21:31:59
2,16815,17,2014-09-05 09:16:13
3,56587,476,2014-05-23 09:56:41
1,35826,101,2014-06-29 09:56:54
2,10692,18,2014-12-07 18:03:50
3,43406,466,2014-04-30 03:32:55
1,18764,264,2014-10-22 07:08:13
2,85435,265,2015-03-23 07:13:55
3,9936,485,2014-06-12 22:56:48
1,35766,372,2014-06-20 18:44:48
2,28998,317,2014-07-03 03:32:18
3,3660,72,2014-12-20 11:08:23
1,27878,231,2014-08-10 23:55:26
2,32113,187,2015-03-05 15:42:17
3,2810,372,2015-03-23 12:47:46
1,88589,447,2015-03-27 19:12:47
2,34195,138,2015-01-21 01:42:25
3,21615,172,2014-06-26 01:32:37
1,24099,370,2014-12-31 23:43:16
2,87502,203,2014-10-24 01:32:37
3,81514,308,2015-02-17 02:41:06
1,55643,309,2014-12-27 22:41:25
2,60711,78,2014-05-16 01:02:10
3,53938,441,2015-03-22 09:06:19
1,43815,65,2014-06-19 16:43:03
2,72964,390,2015-01-02 09:08:00
3,16589,179,2014-05-22 07:26:42
1,95769,151,2014-06-12 14:03:24
2,58877,138,2014-06-23 06:03:28
3,34119,357,2015-02-16 09:25:03
1,65935,9,2015-01-05 12:24:50
2,38989,42,2014-09-19 16:21:08
3,62832,473,2014-07-20 19:17:03
1,27421,3,2015-03-16 18:28:56
2,1536,152,2015-03-20 22:58:25
3,178,77,2014-11-23 10:22:00
1,27524,353,2015-03-13 12:20:15
2,42310,386,2014-12-03 16:36:36
3,69463,129,2014-06-12 02:21:50
1,24048,269,2015-03-25 05:55:45
2,60475,389,2014-11-14 07:12:23
3,16049,447,2014-04-16 13:13:40
1,11958,214,2015-03-02 17:34:36
2,15525,102,2014-09-12 03:06:16
3,91465,186,2015-03-13 22:37:30
1,60190,61,2015-03-22 23:02:43
2,67677,17,2015-02-09 11:22:53
3,16215,407,2014-11-21 09:14:59
1,94086,373,2014-09-24 00:30:22
2,9129,48,2015-03-12 13:55:58
3,13242,233,2014-05-22 22:47:11
1,82437,325,2014-07-22 23:20:59
2,55267,81,2014-04-12 11:23:18
3,89914,291,2015-03-17 17:29:25
1,66186,407,2015-03-22 22:52:58
2,61900,14,2014-04-09 19:43:30
3,19725,443,2014-06-05 21:01:27
1,27222,385,2014-04-13 00:05:55
2,63303,92,2015-03-30 15:01:24
3,85961,311,2014-12-02 03:49:07
1,75839,332,2014-10-21 12:30:18
2,23014,273,2015-01-12 03:34:06
3,23682,376,2014-06-11 11:01:47
1,38651,149,2014-08-14 01:33:00
2,74645,414,2014-10-15 11:58:18
3,51221,101,2014-07-31 03:41:38
1,51757,312,2014-05-31 02:34:26
2,11280,467,2014-10-03 02:35:47
3,66681,396,2014-08-13 12:59:35
1,15273,3,2014-05-10 04:20:23
2,64192,266,2014-08-09 10:59:29
3,47015,253,2014-08-19 22:38:42
1,52782,299,2015-03-21 20:01:12
2,37925,68,2014-07-21 03:17:29
3,65332,166,2014-08-04 08:44:36
1,10658,425,2014-04-22 21:50:42
2,61298,52,2015-02-16 17:12:15
3,69929,263,2014-06-18 22:05:04
1,41832,371,2014-05-25 15:29:41
2,56104,242,2015-02-08 11:41:21
3,17928,199,2014-09-07 11:14:28
1,69172,479,2015-02-10 14:31:45
2,78178,28,2014-06-15 00:40:06
3,68421,59,2014-11-19 16:23:06
1,61398,178,2014-06-19 13:12:15
2,2025,146,2014-07-02 18:48:04
3,30486,217,2015-02-22 17:09:14
1,43434,491,2015-03-22 18:18:57
2,78036,124,2014-08-18 19:54:58
3,6308,372,2015-04-05 14:13:30
1,60712,17,2015-01-04 05:20:08
2,48983,458,2014-09-07 15:16:00
3,41293,267,2014-12-16 21:14:31
1,38901,68,2014-10-03 07:12:34
2,92427,294,2014-12-27 15:27:43
3,17331,431,2014-05-28 19:09:57
1,29053,442,2014-06-03 22:14:59
2,63798,114,2014-09-14 14:51:08
3,33714,373,2014-07-29 09:25:42
1,13254,315,2014-04-15 10:57:00
2,50682,450,2014-05-10 07:30:17
3,92091,376,2014-10-02 09:09:36
1,55576,400,2014-07-16 15:01:42
2,13928,48,2014-05-14 07:13:56
3,53612,474,2014-09-12 12:57:59
1,53642,48,2014-07-20 07:27:26
2,99421,426,2014-10-05 20:49:50
3,78167,476,2014-07-16 17:40:44
1,55748,158,2014-07-29 14:11:35
2,86672,499,2015-02-18 23:24:14
3,37452,412,2014-04-14 00:06:41
1,1283,186,2014-07-25 03:51:23
2,28348,431,2014-10-11 17:29:15
3,42763,40,2014-11-22 12:42:28
1,20245,129,2015-01-02 11:11:26
2,34362,307,2015-03-19 01:38:14
3,54576,428,2014-09-28 05:52:28
1,35741,236,2014-06-11 15:52:29
2,6814,189,2014-05-24 01:57:05
3,38926,499,2014-09-08 10:19:22
1,40152,298,2014-04-22 20:00:53
2,55178,427,2014-10-20 01:08:58
3,48656,264,2014-12-21 23:22:58
1,68728,454,2014-06-01 23:12:05
2,70826,173,2014-07-16 13:37:28
3,2611,207,2014-10-10 16:03:31
1,91387,309,2014-05-07 16:09:25
2,863,254,2014-10-01 11:12:23
3,27773,193,2015-02-24 05:24:14
1,31679,108,2014-10-08 17:10:28
2,44298,357,2014-08-14 05:17:15
3,41626,354,2014-10-08 23:29:08
1,5112,205,2014-10-21 15:57:29
2,84110,458,2014-12-25 15:10:49
3,50748,263,2015-02-13 09:15:01
1,39292,273,2014-08-10 02:19:08
2,74578,404,2014-07-23 00:03:51
3,44470,342,2014-11-21 17:09:06
1,52682,443,2014-11-10 17:36:32
2,18589,98,2014-09-25 19:00:39
3,27599,430,2014-10-19 22:38:23
1,85851,262,2014-06-30 20:33:44
2,38472,81,2015-01-25 00:52:39
3,90178,132,2014-06-29 05:39:06
1,2471,486,2014-08-02 19:31:43
2,82288,380,2014-05-11 14:36:49
3,7036,102,2015-04-05 00:58:00
1,60114,448,2014-12-27 12:50:36
2,92569,495,2014-11-20 09:15:25
3,70741,259,2014-08-06 23:53:04
1,75184,380,2014-05-03 02:35:49
2,61036,137,2014-05-13 12:02:06
3,55161,168,2014-06-20 20:05:12
1,75969,9,2014-10-27 13:16:41
2,55624,57,2015-03-22 23:09:38
3,16308,312,2014-06-17 09:30:53
1,8107,455,2015-02-18 05:29:39
2,11820,367,2014-11-15 07:08:34
3,56455,446,2014-12-21 02:03:53
1,50122,140,2015-01-30 03:50:51
2,92455,160,2015-03-25 06:54:51
3,25083,415,2014-10-17 23:18:18
1,61313,180,2015-02-04 12:06:47
2,81729,473,2014-12-31 19:37:38
3,2292,145,2014-10-09 05:32:10
1,87907,214,2014-06-15 22:55:15
2,94773,106,2014-12-25 03:51:00
3,57272,87,2015-01-11 23:31:35
1,66126,337,2014-06-26 17:37:48
2,39053,414,2015-01-09 14:57:58
3,56571,329,2014-04-19 22:15:53
1,2025,141,2014-12-12 18:03:46
2,59293,2,2014-11-10 03:05:26
3,92969,193,2014-08-01 22:44:07
1,15385,292,2014-10-29 11:58:37
2,97051,63,2015-02-19 12:33:41
3,35799,334,2014-11-05 21:42:30
1,91931,203,2015-01-01 10:29:15
2,88403,127,2014-08-23 08:02:49
3,74596,225,2014-06-03 16:22:28
1,11437,329,2014-09-20 12:11:55
2,17997,438,2015-03-25 16:43:04
3,55186,74,2014-07-15 18:17:16
1,37198,145,2014-07-02 17:42:04
2,76826,74,2014-12-10 02:29:12
3,48586,499,2014-06-28 03:49:39
1,34303,234,2014-08-11 15:35:23
2,70147,384,2014-12-23 18:43:13
3,41845,285,2015-01-27 14:37:40
1,4498,133,2015-03-12 15:28:17
2,69513,35,2015-01-05 04:10:48
3,68910,218,2014-05-05 17:04:35
1,16888,443,2014-04-19 07:45:43
2,67350,27,2015-04-05 14:49:21
3,37806,497,2014-10-19 22:29:47
1,7653,80,2014-09-03 23:21:23
2,66638,88,2014-04-27 01:02:50
3,73574,357,2015-03-06 12:19:05
1,26043,298,2014-10-02 04:29:58
2,97245,132,2015-03-17 17:48:59
3,5872,57,2014-09-12 10:18:01
1,31378,265,2014-09-16 22:24:49
2,20266,51,2014-04-22 11:40:14
3,47538,417,2015-03-08 12:43:08
1,38715,166,2015-01-14 11:26:17
2,29365,376,2014-05-17 08:20:09
3,63245,340,2015-02-22 21:07:16
1,17147,184,2014-07-20 03:55:07
2,31507,183,2015-02-15 15:25:40
3,97608,55,2014-12-10 06:33:46
1,24224,143,2014-07-28 16:18:33
2,78784,59,2014-07-01 16:01:33
3,46785,90,2015-03-18 05:16:34
1,16128,147,2014-10-24 19:03:18
2,70953,386,2015-03-22 12:32:54
3,89226,359,2015-03-11 17:54:22
1,11327,242,2014-10-21 23:57:09
2,51459,140,2015-03-06 15:58:58
3,69063,380,2014-09-22 03:28:27
1,17617,263,2015-02-06 13:32:37
2,62257,104,2015-01-14 06:59:46
3,62964,260,2015-03-11 08:13:45
1,68849,408,2014-10-01 01:43:38
2,72592,291,2014-06-06 07:49:10
3,6493,472,2014-10-21 20:15:05
1,50712,103,2015-01-15 08:39:56
2,74574,433,2015-02-17 18:17:56
3,39859,408,2014-07-09 21:22:47
1,88194,16,2014-08-07 02:57:36
2,59810,484,2014-05-02 11:59:21
3,31508,62,2014-06-11 09:12:42
1,40527,317,2014-04-11 07:37:05
2,55827,187,2014-12-16 23:06:00
3,59439,187,2014-12-13 11:03:57
1,14867,144,2015-03-10 23:46:28
2,67558,438,2014-09-11 03:11:17
3,59606,44,2015-04-03 10:12:13
1,72488,223,2014-10-30 18:19:43
2,38611,412,2014-08-08 14:33:55
3,47219,18,2014-07-16 14:47:53
1,65653,147,2014-11-25 13:42:02
2,1868,458,2014-07-17 20:30:56
3,24933,91,2014-04-09 10:04:37
1,78762,199,2015-01-22 00:19:23
2,90214,339,2014-09-01 14:38:57
3,36643,80,2014-12-09 06:29:00
1,54075,21,2015-03-02 12:37:27
2,876,349,2015-01-20 19:12:28
3,49538,230,2014-12-30 12:11:35
1,59031,476,2015-03-20 00:40:44
2,97557,309,2014-12-23 21:33:28
3,55447,97,2014-07-04 19:18:41
1,56024,89,2014-07-20 14:11:01
2,14243,121,2014-05-24 01:38:54
3,53986,316,2014-04-23 11:46:36
1,25316,178,2014-11-28 06:10:13
2,99673,292,2014-05-05 21:09:35
3,97279,118,2015-01-23 08:50:11
1,48756,314,2014-04-29 05:27:01
2,55604,390,2015-02-13 06:57:16
3,60541,43,2014-12-12 08:08:31
1,67159,328,2015-02-23 07:49:19
2,45315,368,2014-10-09 17:20:51
3,90165,388,2015-02-03 20:54:25
1,28415,285,2014-09-08 18:27:44
2,75384,396,2014-12-28 21:34:15
3,84184,167,2014-05-02 02:35:47
1,32731,382,2014-07-31 22:57:07
2,72039,369,2014-11-03 01:35:42
3,50237,148,2014-06-11 06:52:14
1,22758,376,2015-04-05 19:21:08
2,44553,478,2014-04-19 21:32:17
3,91408,149,2015-03-25 07:01:07
1,39890,89,2015-03-21 05:54:21
2,27450,158,2014-07-03 15:40:18
3,450,40,2014-07-09 12:44:51
1,13194,270,2014-06-20 21:36:27
2,28312,454,2014-06-30 03:33:49
3,41080,334,2014-10-25 14:42:54
1,62966,207,2014-06-23 04:35:10
2,77976,176,2014-07-28 13:58:06
3,44753,289,2015-02-10 22:16:46
1,71096,380,2015-04-06 06:26:36
2,33459,232,2014-06-20 14:20:07
3,24636,388,2015-03-01 13:45:04
1,12715,312,2014-09-22 21:33:28
2,64939,303,2014-12-15 06:41:59
3,33189,62,2014-07-18 16:17:43
1,39172,474,2015-03-30 16:03:49
2,15192,354,2014-06-11 06:00:06
3,74006,40,2014-06-18 15:09:42
1,43404,214,2014-09-09 01:33:12
2,70170,197,2014-08-11 18:12:12
3,39438,460,2014-12-25 15:06:54
1,61378,189,2014-09-03 00:29:14
2,79393,440,2014-12-01 00:52:45
3,61940,50,2014-06-10 22:41:04
1,58657,263,2014-05-13 12:50:38
2,27829,39,2014-10-20 17:09:58
3,95155,499,2014-05-18 16:33:08
1,44428,456,2014-05-11 23:00:50
2,79731,285,2014-05-26 21:31:47
3,10740,335,2014-11-02 05:22:32
1,13948,113,2015-03-01 16:29:26
2,18493,275,2014-08-04 09:01:26
3,36067,49,2014-08-17 04:20:14
1,89964,421,2015-01-24 06:36:56
2,88057,267,2014-08-02 10:15:42
3,65540,228,2014-09-23 11:48:26
1,10316,441,2015-03-12 15:35:53
2,8025,168,2014-04-24 18:26:35
3,50533,497,2014-12-16 14:00:41
1,55600,442,2015-01-14 19:08:55
2,39108,378,2015-03-20 09:45:50
3,76848,275,2014-10-19 10:17:10
1,68775,313,2014-08-02 02:37:05
2,56813,390,2014-08-31 21:28:04
3,6891,328,2014-09-21 21:55:19
1,87795,445,2014-05-16 09:31:19
2,96842,483,2014-11-25 13:55:57
3,93654,342,2014-07-18 04:07:40
1,65531,287,2014-06-17 20:02:45
2,21288,38,2014-06-23 15:16:46
3,22093,317,2015-01-17 18:25:58
1,64592,133,2014-10-03 23:23:21
2,94413,434,2014-06-04 18:24:05
3,7878,259,2015-02-26 08:48:07
1,17651,460,2014-08-09 16:40:33
2,24836,18,2014-08-16 14:15:29
3,6985,452,2014-09-23 04:15:44
1,92251,294,2014-09-21 01:23:55
2,61676,45,2014-10-03 14:35:41
3,63944,187,2015-03-30 09:57:14
1,69701,49,2015-02-22 19:41:45
2,33409,467,2014-08-08 08:40:49
3,25317,471,2014-06-03 02:50:22
1,36788,210,2014-07-08 19:13:20
2,17169,102,2014-12-12 09:47:55
3,60922,223,2014-07-26 02:05:10
1,83354,195,2014-10-14 11:04:52
2,20986,348,2014-12-16 23:58:05
3,8986,391,2015-03-18 21:09:29
1,43574,280,2014-10-03 15:45:19
2,7833,238,2014-04-08 12:53:17
3,6468,469,2014-09-16 20:53:54
1,99831,265,2015-02-15 23:41:01
2,39558,245,2014-06-06 23:12:25
3,29502,472,2014-12-11 18:10:19
1,1554,371,2015-01-04 14:34:54
2,48338,106,2014-11-25 00:44:06
3,75728,262,2014-05-26 08:37:58
1,50481,247,2015-01-30 05:04:44
2,99957,137,2014-12-08 23:30:21
3,18298,405,2014-06-02 17:07:29
1,45241,162,2014-06-23 01:41:44
2,71980,434,2015-03-23 03:47:45
3,35686,271,2014-11-23 07:27:53
1,79766,155,2015-03-11 00:01:20
2,15957,478,2014-10-29 17:44:53
3,74995,140,2014-04-25 01:59:41
1,59001,417,2015-01-30 23:10:17
2,84238,343,2015-02-09 18:21:22
3,47590,286,2014-09-16 06:00:37
1,55373,180,2015-02-09 03:41:21
2,68707,301,2014-12-15 19:56:00
3,53664,233,2014-06-24 14:14:06
1,91342,491,2015-03-08 08:43:52
2,27356,418,2015-02-23 22:16:38
3,92217,166,2014-06-13 14:34:19
1,15253,437,2014-07-09 05:15:41
2,28307,8,2014-10-10 21:27:26
3,47841,317,2015-03-25 17:19:08
1,88824,252,2014-09-02 06:55:01
2,70822,441,2015-01-21 11:55:49
3,23035,472,2015-01-05 13:51:18
1,76681,404,2014-07-28 21:23:42
2,76531,365,2014-07-03 04:41:52
3,50926,230,2014-07-11 09:11:00
1,34524,39,2014-10-23 09:11:06
2,12051,481,2014-04-21 21:40:42
3,10016,421,2015-03-26 06:34:01
1,30274,309,2014-05-14 08:16:35
2,88135,37,2015-02-19 22:18:04
3,26638,372,2014-05-31 17:38:31
1,24132,153,2014-07-29 17:03:11
2,34758,272,2014-05-10 04:01:05
3,25303,227,2015-03-07 12:06:49
1,26105,451,2014-06-22 00:29:23
2,48364,423,2014-11-08 04:14:29
3,27543,80,2014-07-19 09:05:32
1,84857,115,2014-04-19 02:16:46
2,64017,404,2014-05-14 11:51:08
3,80344,314,2014-10-21 01:37:22
1,9656,296,2014-04-28 08:27:03
2,85838,242,2015-03-01 16:45:07
3,90963,181,2014-12-24 10:48:43
1,61408,123,2014-07-28 03:05:34
2,47221,23,2015-02-03 11:33:18
3,38687,297,2014-10-27 12:17:14
1,3809,381,2014-09-27 23:38:46
2,13632,143,2015-01-27 04:59:55
3,391,167,2014-05-05 03:30:09
1,68798,270,2015-02-08 14:43:51
2,83642,205,2014-05-13 06:47:26
3,53235,44,2014-12-17 15:43:27
1,72288,326,2014-11-08 15:53:43
2,91727,97,2015-01-08 13:20:40
3,72333,360,2014-08-26 08:12:38
1,1693,77,2014-04-09 11:15:16
2,88591,307,2015-01-08 10:16:07
3,43298,303,2015-02-25 23:26:54
1,24096,491,2014-05-31 04:52:18
2,26980,476,2014-10-17 02:40:37
3,7823,186,2014-10-18 07:35:19
1,17928,112,2014-07-20 18:58:37
2,5492,147,2015-03-11 16:32:33
3,87472,372,2014-09-10 11:36:04
1,60249,149,2014-09-13 04:13:06
2,60750,216,2014-06-25 20:59:39
3,78265,161,2014-09-25 07:36:21
1,84941,8,2014-12-01 00:32:55
2,77132,206,2015-02-09 16:17:02
3,64694,134,2014-11-26 23:36:32
1,30068,370,2014-12-19 02:16:46
2,67878,319,2014-12-30 20:57:20
3,14981,120,2014-08-12 00:29:07
1,46533,358,2014-05-04 02:01:36
2,11673,456,2014-10-18 17:05:35
3,82636,344,2014-12-19 17:49:03
1,73550,243,2015-01-13 21:27:56
2,31634,141,2014-10-05 04:07:03
3,74599,148,2014-12-15 14:49:25
1,53446,320,2014-06-16 16:18:03
2,58432,166,2015-01-29 19:56:03
3,97760,244,2014-04-11 18:38:37
1,30455,37,2014-07-29 06:27:04
2,27331,126,2015-04-01 12:16:38
3,60717,439,2014-05-16 08:38:16
1,81751,196,2015-01-25 05:52:46
2,45417,104,2014-04-26 17:38:53
3,43880,483,2015-01-15 04:39:42
1,89923,366,2014-10-21 02:09:40
2,77275,471,2014-05-07 08:39:18
3,82807,62,2014-07-07 06:08:14
1,16319,304,2014-08-26 00:46:06
2,17610,174,2014-05-01 15:03:41
3,81764,362,2015-01-29 22:08:27
1,30710,78,2014-10-03 11:15:27
2,70069,254,2015-03-19 00:10:21
3,45182,27,2014-05-24 05:16:48
1,57800,7,2014-10-04 12:38:08
2,10299,252,2014-06-05 22:22:01
3,18863,121,2014-07-18 04:09:06
1,56242,19,2014-05-18 15:00:26
2,72162,331,2014-11-19 22:44:01
3,29262,322,2014-07-24 10:50:03
1,66586,331,2015-01-11 21:32:04
2,44960,382,2014-10-14 16:01:41
3,25468,14,2014-12-13 06:57:23
1,90209,105,2014-04-13 03:12:47
2,15237,232,2014-11-23 20:49:28
3,30352,351,2014-05-07 18:47:56
1,22868,46,2014-09-13 05:10:04
2,24612,69,2014-05-18 05:34:53
3,30495,179,2014-06-26 19:18:53
1,46954,316,2015-02-18 11:49:14
2,30532,386,2015-03-30 04:02:26
3,34015,120,2014-09-10 12:26:31
1,14331,210,2014-08-07 23:06:54
2,22057,415,2014-10-04 16:12:14
3,51018,425,2014-12-10 23:35:55
1,17552,4,2014-10-04 15:59:53
2,97118,63,2014-09-26 06:42:29
3,42991,11,2014-04-10 02:29:50
1,52539,269,2014-12-27 23:06:36
2,78748,38,2015-01-16 22:40:50
3,22682,1,2015-02-04 03:47:16
1,57987,262,2014-06-24 10:38:51
2,23747,355,2014-05-21 16:58:19
3,49851,23,2014-04-23 01:37:46
1,19866,344,2014-04-11 15:42:52
2,77211,364,2014-08-06 03:25:18
3,36253,483,2014-08-12 05:39:06
1,9333,434,2014-09-03 10:36:08
2,44320,64,2015-04-01 03:05:37
3,34551,40,2014-12-27 14:27:05
1,12524,294,2015-01-19 18:52:44
2,75082,424,2014-09-09 02:21:59
3,95493,302,2015-03-09 17:10:54
1,28701,183,2015-03-22 06:06:50
2,98874,355,2014-10-30 12:14:08
3,4101,480,2014-05-12 04:15:34
1,2983,212,2014-10-28 18:29:54
2,91352,421,2015-02-06 16:18:01
3,5815,41,2014-10-01 14:17:02
1,8744,47,2014-12-19 05:53:38
2,972,410,2014-06-07 06:18:45
3,45616,414,2014-11-16 01:18:15
1,79149,7,2014-04-08 13:08:58
2,96921,53,2015-03-27 02:16:29
3,15600,291,2014-10-09 11:33:20
1,77856,43,2014-11-02 06:10:03
2,56590,50,2014-09-25 18:48:33
3,49492,375,2014-04-30 07:57:53
1,16583,129,2014-08-19 14:02:52
2,19496,489,2014-07-11 04:48:40
3,54751,444,2014-09-23 09:10:44
1,99285,406,2015-01-01 08:06:43
2,47172,396,2014-04-18 20:53:26
3,55233,237,2014-07-22 14:07:14
1,54578,428,2015-01-11 15:55:43
2,40450,294,2014-07-10 21:00:49
3,13372,21,2014-11-17 18:33:43
1,811,148,2014-10-30 13:05:56
2,24363,193,2015-01-01 02:32:16
3,40200,366,2015-03-24 06:01:10
1,2622,86,2014-04-23 19:03:35
2,68413,35,2014-06-06 02:32:46
3,89757,445,2015-02-18 16:11:16
1,4668,469,2014-06-18 14:01:17
2,22626,34,2014-12-24 02:31:47
3,88637,214,2014-07-14 19:27:12
1,44445,371,2014-08-30 18:23:37
2,51475,387,2015-03-29 00:08:54
3,34868,337,2014-11-07 19:19:01
1,86818,361,2014-10-28 22:28:13
2,77442,453,2014-10-12 14:53:24
3,19717,353,2014-04-28 21:13:08
1,9189,337,2014-06-14 21:50:45
2,44726,39,2014-05-31 10:22:15
3,26942,211,2014-11-10 16:10:12
1,21071,194,2015-01-16 10:07:04
2,20868,426,2014-09-23 16:59:24
3,5318,465,2015-01-14 03:52:23
1,46888,314,2014-07-18 21:58:28
2,89974,442,2014-11-09 14:02:20
3,29076,340,2014-08-12 18:22:29
1,50903,154,2015-01-16 09:27:04
2,25116,95,2014-09-16 15:29:06
3,80421,233,2014-12-22 01:12:23
1,59281,433,2015-02-24 23:29:23
2,92817,200,2015-03-03 04:54:09
3,95307,180,2014-12-06 10:36:29
1,66459,364,2014-09-19 18:17:42
2,84557,360,2015-01-04 07:50:03
3,22781,396,2014-09-09 12:49:07
1,34662,336,2014-09-29 19:09:54
2,98140,71,2014-05-01 09:27:16
3,3624,21,2015-04-04 18:43:03
1,99254,259,2014-06-25 22:56:58
2,1068,218,2014-10-02 03:15:34
3,61504,163,2015-02-28 20:32:57
1,49027,2,2014-10-04 10:06:17
2,58109,385,2015-02-15 05:51:37
3,21101,331,2014-10-28 03:21:31
1,14961,346,2015-01-28 08:20:25
2,64966,20,2014-11-11 19:35:56
3,87550,345,2015-03-18 01:34:04
1,57700,301,2014-07-25 01:43:56
2,34970,302,2015-03-10 21:24:40
3,28771,245,2014-12-30 05:26:56
1,60106,272,2014-04-29 04:47:27
2,37502,392,2014-08-24 02:48:04
3,14984,361,2014-05-24 23:51:10
1,79776,114,2014-04-16 13:24:16
2,54384,198,2014-05-14 20:38:14
3,39626,389,2014-11-18 19:47:57
1,51823,209,2014-11-26 01:56:45
2,58381,175,2014-07-28 03:24:35
3,32698,445,2014-05-30 11:15:26
1,92381,465,2014-10-09 04:59:32
2,57287,312,2014-05-19 18:00:38
3,90412,485,2014-10-22 03:56:22
1,25355,436,2014-08-02 12:03:54
2,91314,29,2014-12-31 21:20:03
3,88999,383,2014-07-16 03:27:05
1,63769,252,2014-08-17 02:21:05
2,35941,140,2015-02-10 04:40:01
3,65714,311,2014-09-05 21:53:54
1,27342,457,2014-09-15 15:08:53
2,35737,477,2014-05-24 17:58:16
3,69707,327,2014-12-14 01:06:51
1,35099,201,2015-03-26 22:11:12
2,93195,283,2014-11-30 13:10:26
3,39784,82,2014-08-09 13:05:00
1,63989,260,2014-09-27 05:11:31
2,43868,253,2014-11-18 06:14:18
3,36522,177,2014-12-20 03:56:18
1,36949,379,2014-05-31 17:26:43
2,66690,10,2015-03-23 13:23:54
3,91029,94,2015-01-18 07:10:29
1,48644,318,2014-04-19 04:15:28
2,63351,311,2014-10-07 10:49:33
3,56572,221,2014-12-18 15:26:45
1,24666,125,2014-10-22 23:50:36
2,88271,425,2014-04-13 00:14:39
3,9248,477,2015-03-27 07:44:37
1,9974,397,2014-10-13 15:25:24
2,88101,292,2014-04-25 08:20:46
3,54265,416,2014-09-04 00:42:21
1,39090,493,2014-05-04 13:26:42
2,10306,33,2014-06-30 19:21:06
3,15391,42,2014-08-30 01:40:45
1,79573,400,2014-06-27 11:08:24
2,67257,1,2014-10-20 03:05:28
3,42842,242,2015-01-09 17:27:34
1,14070,446,2014-11-06 19:51:03
2,75592,116,2015-01-07 06:45:09
3,30064,125,2014-06-25 19:07:49
1,15930,144,2014-07-23 18:15:53
2,57304,211,2015-01-30 23:19:14
3,38642,142,2014-10-11 20:21:04
1,3774,446,2014-09-28 00:44:01
2,96999,245,2014-05-10 09:20:50
3,52944,174,2014-10-17 00:58:46
1,96706,109,2014-04-29 00:34:19
2,21145,163,2014-12-14 12:14:24
3,6912,187,2014-10-24 16:09:29
1,49018,456,2014-10-17 01:32:04
2,95030,23,2014-12-06 09:15:01
3,93505,26,2014-06-05 05:37:28
1,13681,497,2014-11-12 18:14:58
2,56037,360,2014-07-29 23:06:46
3,73053,54,2014-11-24 12:32:36
1,41958,487,2014-05-20 18:53:13
2,6097,95,2014-08-02 17:35:57
3,34084,449,2015-02-22 10:55:05
1,92095,211,2014-11-16 18:25:32
2,38585,400,2015-01-13 02:18:34
3,5886,40,2014-05-10 06:03:27
1,13616,220,2015-01-17 23:43:45
2,21121,62,2014-07-28 06:12:50
3,74713,27,2014-10-18 04:30:04
1,44716,95,2014-04-21 08:33:21
2,72048,85,2014-05-03 20:10:51
3,84298,244,2014-04-16 09:25:30
1,991,457,2015-04-05 19:32:04
2,31543,403,2014-08-25 15:46:44
3,38279,33,2014-06-18 04:16:20
1,87191,193,2014-04-12 09:40:17
2,47886,192,2014-12-04 19:22:55
3,74882,462,2014-11-20 10:10:52
1,50313,444,2014-12-01 18:30:36
2,72440,189,2014-04-07 10:52:22
3,15642,132,2015-03-11 19:46:39
1,17996,190,2014-08-07 14:46:52
2,77397,495,2015-03-13 19:11:29
3,29715,45,2014-12-17 09:39:24
1,72657,220,2014-06-07 15:34:07
2,48564,307,2014-07-08 07:41:17
3,31476,256,2014-05-28 22:42:11
1,82013,196,2014-10-23 00:08:52
2,41133,413,2014-06-29 00:19:58
3,43559,92,2015-01-13 22:18:16
1,85166,433,2014-08-15 13:40:30
2,16698,460,2014-04-28 02:52:12
3,38945,345,2014-10-10 15:32:55
1,62822,307,2015-02-27 11:18:44
2,43524,65,2014-05-19 14:53:11
