1606,Neosho County Community College
1607,North Central Kansas Technical College
1608,Northwest Kansas Technical College
1609,Ottawa University-Ottawa
1610,Ottawa University-Kansas City
1611,Pittsburg State University
1612,Pratt Community College
1613,University of Saint Mary
1614,Salina Area Technical College
1615,Seward County Community College and Area Technical School
1616,Sidneys Hair Dressing College
1617,Southwestern College
1618,Sterling College
1619,Tabor College
1620,Washburn University
1621,Wichita Area Technical College
1622,Wichita State University
1623,Wichita Technical Institute
1624,Alice Lloyd College
1625,Asbury University
1626,Asbury Theological Seminary
1627,Ashland Community and Technical College
1628,Barrett and Company School of Hair Design
1629,Bellarmine University
1630,Berea College
1631,PJ's College of Cosmetology-Bowling Green
1632,Bowling Green Technical College
1633,Brescia University
1634,Campbellsville University
1635,Bluegrass Community and Technical College
1636,Centre College
1637,Clear Creek Baptist Bible College
1638,Paul Mitchell the School-Lexington
1639,Collins School of Cosmetology
1640,Galen College of Nursing-Louisville
1641,University of the Cumberlands
1642,Eastern Kentucky University
1643,Elizabethtown Community and Technical College
1644,Ezell's Cosmetology School
1645,Frontier Nursing University
1646,Georgetown College
1647,PJ's College of Cosmetology-Glasgow
1648,Hazard Community and Technical College
1649,Paul Mitchell the School-Louisville
1650,Henderson Community College
1651,Hopkinsville Community College
1652,Daymar College-Paducah Main
1653,Jefferson Community and Technical College
1654,Jenny Lea Academy of Cosmetology
1655,The Salon Professional Academy-Lexington
1656,National College-Lexington
1657,Kentucky Mountain Bible College
1658,Kentucky State University
1659,Kentucky Wesleyan College
1660,University of Kentucky
1661,Kentucky Christian University
1662,Lexington Theological Seminary
1663,Lindsey Wilson College
1664,Louisville Bible College
1665,Sullivan College of Technology and Design
1666,University of Louisville
1667,Louisville Presbyterian Theological Seminary
1668,Madisonville Community College
1669,Maysville Community and Technical College
1670,Mid-Continent University
1671,Midway College
1672,Morehead State University
1673,Mr Jim's College of Cosmetology
1674,Murray State University
1675,Gateway Community and Technical College
1676,Northern Kentucky University
1677,Nutek Academy of Beauty Inc
1678,Daymar College-Owensboro
1679,West Kentucky Community and Technical College
1680,Pat Wilsons Beauty College
1681,University of Pikeville
1682,Big Sandy Community and Technical College
1683,Brown Mackie College-Louisville
1684,Empire Beauty School-Chenoweth
1685,Saint Catharine College
1686,Empire Beauty School-Elizabethtown
1687,Empire Beauty School-Dixie
1688,Empire Beauty School-Florence
1689,Brown Mackie College-Northern Kentucky
1690,Somerset Community College
1691,Southeast Kentucky Community and Technical College
1692,The Southern Baptist Theological Seminary
1693,Spalding University
1694,Spencerian College
1695,Sullivan University
1696,Thomas More College
1697,Transylvania University
1698,Trend Setters Academy-Louisville
1699,Kentucky Community and Technical College System
1700,Union College
1701,Western Kentucky University
1702,Central Louisiana Technical College-Alexandria Campus
1703,American School of Business
1704,Louisiana Technical College-Ascension Campus
1705,Ayers Career College
1706,Baton Rouge General Medical Center-School of Nursing
1707,Baton Rouge General Medical Center-Radiologic Technology
1708,Baton Rouge School of Computers
1709,Capital Area Technical College-Baton Rouge Campus
1710,Bossier Parish Community College
1711,Cameron College
1712,Centenary College of Louisiana
1713,Cloyds Beauty School 1 Inc
1714,Crescent City Bartending School
1715,D-Jays School of Beauty Arts and Sciences
1716,Delgado Community College
1717,Delta School of Business and Technology
1718,Northeast Louisiana Technical College-Delta Ouachita Campus
1719,Demmons School of Beauty
1720,Denham Springs Beauty School
1721,Dillard University
1722,Nunez Community College
1723,Grambling State University
1724,Guy's Shreveport Academy of Cosmetology Inc
1725,ITI Technical College
1726,Louisiana Technical College-Jefferson Campus
1727,Louisiana Technical College-West Jefferson Campus
1728,John Jay Beauty College
1729,John Jay Beauty College
1730,Louisiana State University Health Sciences Center-New Orleans
1731,Louisiana State University-Alexandria
1732,Louisiana State University and Agricultural & Mechanical College
1733,Louisiana State University Eunice
1734,Louisiana State University-Shreveport
1735,Acadiana Technical College-Lafayette Campus
1736,Aveda Institute-Baton Rouge
1737,Aveda Institute-Lafayette
1738,Louisiana Academy of Beauty
1739,Louisiana College
1740,Opelousas School of Cosmetology Inc
1741,Louisiana State University-System Office
1742,Louisiana Tech University
1743,Loyola University-New Orleans
1744,McNeese State University
1745,University of New Orleans
1746,New Orleans Baptist Theological Seminary
1747,Nicholls State University
1748,University of Louisiana-Monroe
1749,Northwest Louisiana Technical College
1750,Notre Dame Seminary Graduate School of Theology
1751,Northwestern State University of Louisiana
1752,Our Lady of Holy Cross College
1753,Our Lady of the Lake College
1754,Pat Goins Benton Road Beauty School
1755,Pat Goins Beauty School
1756,Pat Goins Ruston Beauty School
1757,Pineville Beauty School
1758,Aveda Institute-Covington
1759,Saint Joseph Seminary College
1760,Vanguard College of Cosmetology
1761,South Louisiana Beauty College
1762,L E Fletcher Technical Community College
1763,Remington College-Lafayette Campus
1764,Southern University-Board and System
1765,Sowela Technical Community College
1766,Stevensons Academy of Hair Design
1767,Southeastern Louisiana University
1768,Southern University and A & M College
1769,Southern University at New Orleans
1770,Southern University at Shreveport
1771,University of Louisiana at Lafayette
1772,Northshore Technical Community College
1773,Louisiana Delta Community College-Tallulah Campus
1774,Tulane University of Louisiana
1775,Xavier University of Louisiana
1776,South Central Louisiana Technical College-Young Memorial Campus
1777,Kaplan University-Maine Campus
1778,College of the Atlantic
1779,Bangor Theological Seminary
1780,Bates College
1781,Beal College
1782,Bowdoin College
1783,Central Maine Medical Center College of Nursing and Health Professions
1784,Central Maine Medical Center College of Nursing & Health Professions
1785,Central Maine Community College
1786,Colby College
1787,Eastern Maine Community College
1788,Husson University
1789,Kennebec Valley Community College
1790,Landing School of Boat Building and Design
1791,University of Maine at Augusta
1792,University of Maine at Farmington
1793,University of Maine at Fort Kent
1794,University of Maine at Machias
1795,University of Maine
1796,University of Maine System Central Office
1797,Maine Maritime Academy
1798,University of Maine at Presque Isle
1799,University of New England
1800,Northern Maine Community College
1801,Empire Beauty School-Maine
1802,Maine College of Art
1803,Saint Joseph's College of Maine
1804,Spa Tech Institute-Westbrook
1805,Southern Maine Community College
1806,University of Southern Maine
1807,Thomas College
1808,Unity College
1809,Washington County Community College
1810,Aaron's Academy of Beauty
1811,Aesthetics Institute of Cosmetology
1812,Allegany College of Maryland
1813,Anne Arundel Community College
1814,TESST College of Technology-Towson
1815,Award Beauty School
1816,Baltimore Studio of Hair Design
1817,Baltimore City Community College
1818,University of Baltimore
1819,Baltimore International College
1820,Bowie State University
1821,Capitol College
1822,Cecil College
1823,College of Southern Maryland
1824,Chesapeake College
1825,Washington Adventist University
1826,Coppin State University
1827,Delmarva Beauty Academy
1828,North American Trade Schools
1829,Frederick Community College
1830,Frostburg State University
1831,Garrett College
1832,Goucher College
1833,Kaplan University-Hagerstown Campus
1834,Hagerstown Community College
1835,Harford Community College
1836,Hood College
1837,Howard Community College
1838,The Colorlab Academy of Hair
1839,Johns Hopkins University
1840,L'Academie de Cuisine
1841,Lincoln College of Technology-Columbia
1842,Loyola University Maryland
1843,Maryland Beauty Academy
1844,University of Maryland-University College
1845,University of Maryland-Baltimore
1846,University of Maryland-Baltimore County
1847,University of Maryland-College Park
1848,Maryland Institute College of Art
1849,University of Maryland Eastern Shore
1850,Fortis Institute-Towson
1851,Montgomery Beauty School
1852,Montgomery College
1853,Morgan State University
1854,Mount St Mary's University
1855,Ner Israel Rabbinical College
1856,Hair Academy Inc-New Carrollton
1857,Notre Dame of Maryland University
1858,Prince George's Community College
1859,TESST College of Technology-Baltimore
1860,Robert Paul Academy of Cosmetology Arts & Sciences
1861,Maryland Beauty Academy of Essex
1862,St Mary's Seminary & University
1863,Salisbury University
1864,St Mary's College of Maryland
1865,Sojourner-Douglass College
1866,St John's College
1867,TESST College of Technology-Beltsville
1868,Towson University
1869,Tai Sophia Institute
1870,International Beauty School
1871,University System of Maryland
1872,United States Naval Academy
1873,Stevenson University
1874,Washington Bible College-Capital Bible Seminary
1875,Washington College
1876,Washington Theological Union
1877,McDaniel College
1878,Wor-Wic Community College
1879,New England College of Business and Finance
1880,American International College
1881,Amherst College
1882,Andover Newton Theological School
1883,Anna Maria College
1884,Assabet Valley Regional Technical School
1885,Assumption College
1886,Atlantic Union College
1887,Babson College
1888,Bancroft School of Massage Therapy
1889,Boston Baptist College
1890,Bay Path College
1891,Bay State College
1892,Bay State School of Technology
1893,Becker College
1894,Bentley University
1895,Berklee College of Music
1896,Berkshire Community College
1897,Empire Beauty School-Boston
1898,Boston Architectural College
1899,Boston Graduate School of Psychoanalysis Inc
1900,Boston College
1901,The Boston Conservatory
1902,Boston University
1903,Brandeis University
1904,Bridgewater State University
1905,Bristol Community College
1906,Signature Healthcare Brockton Hospital School of Nursing
1907,Bunker Hill Community College
1908,Cambridge College
1909,Cape Cod Community College
1910,Catherine Hinds Institute of Esthetics
1911,Laboure College
1912,Clark University
1913,Conway School of Landscape Design
1914,Curry College
1915,Lincoln Technical Institute-Somerville
1916,Dean College
1917,Diman Regional Technical Institute
1918,National Aviation Academy of New England
1919,Eastern Nazarene College
1920,Emerson College
1921,Emmanuel College
1922,Endicott College
1923,Episcopal Divinity School
1924,Rob Roy Academy-Fall River
1925,Fisher College
1926,Fitchburg State University
1927,Framingham State University
1928,Benjamin Franklin Institute of Technology
1929,Gordon College
1930,Gordon-Conwell Theological Seminary
1931,Greenfield Community College
1932,Hallmark Institute of Photography
1933,Hampshire College
1934,Harvard University
1935,Hebrew College
1936,Hellenic College-Holy Cross Greek Orthodox School of Theology
1937,Henris School of Hair Design
1938,College of the Holy Cross
1939,Holyoke Community College
1940,Sanford-Brown College-Boston
1941,Kay Harvey Academy of Hair Design
1942,La Baron Hairdressing Academy-Brockton
1943,La Baron Hairdressing Academy-New Bedford
1944,Lasell College
1945,Lawrence Memorial Hospital School of Nursing
1946,Lesley University
1947,Longy School of Music
1948,Lowell Academy Hairstyling Institute
1949,University of Massachusetts-Lowell
1950,Mansfield Beauty Schools-Springfield
1951,Mansfield Beauty Schools-Quincy
1952,Marian Court College
1953,University of Massachusetts Amherst
1954,University of Massachusetts-Boston
1955,Massachusetts Bay Community College
1956,Massachusetts College of Pharmacy and Health Sciences
1957,University of Massachusetts-Central Office
1958,Massachusetts College of Art and Design
1959,Massachusetts Institute of Technology
1960,Massachusetts Maritime Academy
1961,University of Massachusetts Medical School Worcester
1962,Massachusetts School of Professional Psychology
1963,Massachusetts School of Barbering
1964,Massasoit Community College
1965,Merrimack College
1966,MGH Institute of Health Professions
1967,Middlesex Community College
1968,Montserrat College of Art
1969,Mount Holyoke College
1970,Mount Ida College
1971,Mount Wachusett Community College
1972,Cortiva Institute-Boston
1973,School of the Museum of Fine Arts-Boston
1974,Everest Institute-Brighton
1975,Rob Roy Academy-New Bedford
1976,The New England Conservatory of Music
1977,New England College of Optometry
1978,New England School of Acupuncture
1979,New England School of Law
1980,New England School of Photography
1981,Newbury College-Brookline
1982,Nichols College
1983,Massachusetts College of Liberal Arts
1984,North Bennet Street School
1985,North Shore Community College
1986,The New England Institute of Art
1987,Northeastern University
1988,Northern Essex Community College
1989,College of Our Lady of the Elms
1990,Pine Manor College
1991,Blessed John XXIII National Seminary
1992,Quincy College
1993,Quinsigamond Community College
1994,Kaplan Career Institute-Charlestown
1995,Regis College
1996,Roxbury Community College
1997,Saint John's Seminary
1998,Salem State University
1999,Salter College-West Boylston
2000,Simmons College
2001,Bard College at Simon's Rock
2002,Smith College
2003,Southeastern Technical Institute
2004,Springfield College
2005,Springfield Technical Community College
2006,University of Massachusetts-Dartmouth
2007,Stonehill College
2008,Suffolk University
2009,Rob Roy Academy-Taunton
2010,Tufts University
2011,Wellesley College
2012,Wentworth Institute of Technology
2013,Western New England University
2014,Westfield State University
2015,Wheaton College
2016,Wheelock College
2017,Williams College
2018,Worcester Polytechnic Institute
2019,Worcester State University
2020,Fiser's College of Cosmetology
2021,Adrian College
2022,Albion College
2023,Hillsdale Beauty College
2024,Northwestern Technological Institute
2025,Alma College
2026,Alpena Community College
2027,Andrews University
2028,Aquinas College
2029,Baker College of Owosso
2030,Baker College of Flint
2031,Bay de Noc Community College
2032,Bayshire Academy of Beauty Craft Inc
2033,Calvin College
2034,Calvin Theological Seminary
2035,Carnegie Institute
2036,Michigan School of Professional Psychology
2037,Central Michigan University
2038,Mott Community College
2039,Empire Beauty School-Michigan
2040,Cleary University
2041,Concordia University-Ann Arbor
2042,Cranbrook Academy of Art
2043,College for Creative Studies
2044,Davenport University
2045,David Pressley School of Cosmetology
2046,Delta College
2047,Detroit Business Institute-Southfield
2048,Detroit Business Institute-Downriver
2049,Michigan State University College of Law
2050,Michigan Institute of Aviation and Technology
2051,University of Detroit Mercy
2052,Dorsey Business Schools-Madison Heights
2053,Dorsey Business Schools-Southgate
2054,Eastern Michigan University
2055,Ferris State University
2056,Flint Institute of Barbering Inc
2057,Glen Oaks Community College
2058,Kettering University
2059,Gogebic Community College
2060,Grace Bible College
2061,Cornerstone University
2062,Everest Institute-Grand Rapids
2063,Grand Rapids Community College
2064,Grand Valley State University
2065,Great Lakes Christian College
2066,Henry Ford Community College
2067,Hope College
2068,ITT Technical Institute-Wyoming
2069,Jackson Community College
2070,Wright Beauty Academy
2071,Kalamazoo College
2072,Kalamazoo Valley Community College
2073,Kellogg Community College
2074,Kirtland Community College
2075,Michigan College of Beauty-Monroe
2076,Lake Michigan College
2077,Lake Superior State University
2078,Lansing Community College
2079,Lawrence Technological University
2080,M J Murphy Beauty College of Mount Pleasant
2081,Macomb Community College
2082,Madonna University
2083,Marygrove College
2084,Rochester College
2085,University of Michigan-Ann Arbor
2086,Michigan Barber School Inc
2087,Michigan State University
2088,Michigan Technological University
2089,University of Michigan-Dearborn
2090,University of Michigan-Flint
2091,Mid Michigan Community College
2092,Monroe County Community College
2093,Montcalm Community College
2094,Mr Bela's School of Cosmetology Inc
2095,Baker College of Muskegon
2096,Muskegon Community College
2097,Everest College-Skokie
2098,Everest Institute-Southfield
2099,North Central Michigan College
2100,Northern Michigan University
2101,Paul Mitchell the School-Escanaba
2102,Northwestern Michigan College
2103,Northwood University-Michigan
2104,Oakland Community College
2105,Oakland University
2106,Olivet College
2107,Port Huron Cosmetology College
2108,Kuyper College
2109,Ross Medical Education Center-Lansing
2110,Ross Medical Education Center-Madison Heights
2111,Ross Medical Education Center-Flint
2112,Sacred Heart Major Seminary
2113,Saginaw Valley State University
2114,Schoolcraft College
2115,Siena Heights University
2116,St Clair County Community College
2117,Southwestern Michigan College
2118,Specs Howard School of Media Arts
2119,Spring Arbor University
2120,Michigan Career and Technical Institute
2121,Finlandia University
2122,Thomas M. Cooley Law School
2123,Twin City Beauty College
2124,Virginia Farrell Beauty School-St Clair Shores
2125,Virginia Farrell Beauty School-Westland
2126,Virginia Farrell Beauty School-Ferndale
2127,Walsh College of Accountancy and Business Administration
2128,Washtenaw Community College
2129,Wayne County Community College District
2130,Wayne State University
2131,West Shore Community College
2132,Western Michigan University
2133,Western Theological Seminary
2134,Wright Beauty Academy
2135,Academy College
2136,Alexandria Technical & Community College
2137,American Indian OIC Inc
2138,Anoka Technical College
2139,Anoka-Ramsey Community College
2140,Apostolic Bible Institute Inc
2141,Augsburg College
2142,Riverland Community College
2143,Northwest Technical College
2144,Bemidji State University
2145,Bethany Lutheran College
2146,Bethel University
2147,Bethel Seminary-St. Paul
2148,Central Lakes College-Brainerd
2149,Carleton College
2150,Concordia College at Moorhead
2151,Concordia University-Saint Paul
2152,Dakota County Technical College
2153,Martin Luther College
2154,Lake Superior College
2155,Cosmetology Careers Unlimited-Duluth
2156,Duluth Business University
2157,Minnesota State Community and Technical College
2158,Globe University-Woodbury
2159,Minnesota West Community and Technical College
2160,Gustavus Adolphus College
2161,Hamline University
2162,Hazelden Graduate School of Addiction Studies
2163,Hennepin Technical College
2164,Cosmetology Careers Unlimited-Hibbing
2165,Hibbing Community College-A Technical and Community College
2166,Aveda Institute-Minneapolis
2167,Inver Hills Community College
2168,Itasca Community College
2169,The Art Institutes International-Minnesota
2170,Luther Seminary
2171,Macalester College
2172,South Central College
2173,Minnesota State University-Mankato
2174,Regency Beauty Institute-Blaine
2175,Mayo Medical School
2176,Mayo School of Health Sciences
2177,Argosy University-Twin Cities
2178,Mesabi Range Community and Technical College
2179,Metropolitan State University
2180,University of Minnesota-Twin Cities
2181,University of Minnesota-Crookston
2182,Minneapolis Business College
2183,Minneapolis College of Art and Design
2184,Minneapolis Community and Technical College
2185,Herzing University-Minneapolis
2186,Minnesota School of Cosmetology
2187,Crossroads College
2188,University of Minnesota-Duluth
2189,University of Minnesota-Morris
2190,Minnesota School of Business-Richfield
2191,Model College of Hair Design
2192,Minnesota State University Moorhead
2193,North Hennepin Community College
2194,National American University-Roseville
2195,Brown College-Mendota Heights
2196,Normandale Community College
2197,North Central University
2198,Northland Community and Technical College
2199,Northwest Technical Institute
2200,Northwestern College
2201,Northwestern Health Sciences University
2202,Oak Hills Christian College
2203,Regency Beauty Institute-Burnsville
2204,Pine Technical College
2205,Rainy River Community College
2206,Rochester Community and Technical College
2207,College of Saint Benedict
2208,St Cloud Technical and Community College
2209,Regency Beauty Institute-Waite Park
2210,Saint Cloud State University
2211,Saint Johns University
2212,Saint Mary's University of Minnesota
2213,St Olaf College
2214,Crown College
2215,The College of Saint Scholastica
2216,University of St Thomas
2217,College of Visual Arts
2218,Empire Beauty School-Bloomington
2219,St Catherine University
2220,Rasmussen College-Minnesota
2221,Saint Paul College-A Community and Technical College
2222,Southwest Minnesota State University
2223,Summit Academy Opportunities Industrialization Center
2224,United Theological Seminary of the Twin Cities
2225,Vermilion Community College
2226,Dunwoody College of Technology
2227,Ridgewater College
2228,Minnesota State College-Southeast Technical
2229,Winona State University
2230,William Mitchell College of Law
2231,Century Community and Technical College
2232,Alcorn State University
2233,Belhaven University
2234,Blue Mountain College
2235,Chris Beauty College
2236,Coahoma Community College
2237,Antonelli College-Jackson
2238,Copiah-Lincoln Community College
2239,Creations College of Cosmetology
2240,Delta Beauty College
2241,Delta State University
2242,East Central Community College
2243,East Mississippi Community College
2244,Fosters Cosmetology College
2245,Academy of Hair Design One
2246,Hinds Community College
2247,Holmes Community College
2248,Itawamba Community College
2249,Jackson State University
2250,Jones County Junior College
2251,Meridian Community College
2252,Millsaps College
2253,Board of Trustees-Mississippi State Institutions of Higher Learning
2254,Mississippi Delta Community College
2255,University of Mississippi
2256,University of Mississippi Medical Center
2257,Mississippi University for Women
2258,Mississippi Valley State University
2259,Mississippi College
2260,Mississippi College of Beauty Culture
2261,Mississippi Gulf Coast Community College
2262,Mississippi State University
2263,Northeast Mississippi Community College
2264,Northwest Mississippi Community College
2265,Pearl River Community College
2266,Rust College
2267,Southeastern Baptist College
2268,Southwest Mississippi Community College
2269,University of Southern Mississippi
2270,Magnolia College of Cosmetology
2271,Tougaloo College
2272,Wesley Biblical Seminary
2273,William Carey University
2274,Anthem College-Maryland Heights
2275,Aquinas Institute of Theology
2276,Assemblies of God Theological Seminary
2277,Avila University
2278,ITT Technical Institute-Earth City
2279,Baptist Bible College and Graduate School
2280,House of Heavilin Beauty College-Blue Springs
2281,Boonslick Technical Education Center
2282,Cox College
2283,Calvary Bible College and Theological Seminary
2284,Cape Girardeau Career and Technology Center
2285,Central Christian College of the Bible
2286,Central Bible College
2287,Central Methodist University-College of Liberal Arts & Sciences
2288,University of Central Missouri
2289,Grand River Technical School
2290,Chillicothe Beauty Academy Inc
2291,Cleveland Chiropractic College
2292,Columbia Area Vocational Technical School
2293,Columbia College
2294,Conception Seminary College
2295,Concordia Seminary
2296,Cottey College
2297,Covenant Theological Seminary
2298,Crowder College
2299,Culver-Stockton College
2300,Chamberlain College of Nursing–St Louis Campus
2301,DeVry University-Missouri
2302,Drury University
2303,East Central College
2304,Eden Theological Seminary
2305,Elaine Steven Beauty College
2306,Pinnacle Career Institute-South Kansas City
2307,Evangel University
2308,Fontbonne University
2309,Forest Institute of Professional Psychology
2310,Four Rivers Career Center
2311,Ozarks Technical Community College
2312,Hannibal-LaGrange University
2313,Harris-Stowe State University
2314,Hickey College
2315,House of Heavilin Beauty College-Kansas City
2316,Independence College of Cosmetology
2317,Jefferson College
2318,Cosmetology Concepts Institute
2319,Barnes-Jewish College Goldfarb School of Nursing
2320,Kansas City Art Institute
2321,Kennett Career and Technology Center
2322,Kenrick Glennon Seminary
2323,A T Still University of Health Sciences
2324,Lake Career and Technical Center
2325,CoxHealth School of Radiologic Technology
2326,Lex La-Ray Technical Center
2327,Lincoln University
2328,Lindenwood University
2329,Linn State Technical College
2330,Logan University
2331,Metropolitan Community College-Longview
2332,Lutheran School of Nursing
2333,Metropolitan Community College-Maple Woods
2334,Maryville University of Saint Louis
2335,Merrell University of Beauty Arts and Science
2336,Metro Business College-Cape Girardeau
2337,Metropolitan Community College-Kansas City
2338,Midwest Institute
2339,Midwestern Baptist Theological Seminary
2340,Mineral Area College
2341,Westwood College-O'Hare Airport
2342,Missouri Baptist University
2343,National Academy of Beauty Arts-Farmington
2344,Missouri College
2345,Missouri School of Barbering & Hairstyling-St. Louis
2346,Missouri Southern State University
2347,Missouri Tech
2348,Missouri Valley College
2349,Missouri Western State University
2350,University of Missouri-Columbia
2351,University of Missouri-Kansas City
2352,Missouri University of Science and Technology
2353,University of Missouri-St Louis
2354,University of Missouri-Systems Office
2355,Moberly Area Community College
2356,Hillyard Technical Center
2357,National Academy of Beauty Arts-St Louis
2358,Nazarene Theological Seminary
2359,Neosho Beauty College
2360,Nichols Career Center
2361,Northwest Technical School
2362,Truman State University
2363,Northwest Missouri State University
2364,Ozark Christian College
2365,College of the Ozarks
2366,Park University
2367,Stevens Institute of Business & Arts
2368,Metropolitan Community College-Penn Valley
2369,Poplar Bluff School District Practical Nurse Program
2370,Ranken Technical College
2371,Research College of Nursing
2372,Rockhurst University
2373,Rolla Technical Institute
2374,Everest College-Springfield
2375,Saint Louis University-Main Campus
2376,Salem College of Hairstyling
2377,Sanford-Brown College-Fenton
2378,American College of Hair Design Inc
2379,Sikeston Career and Technology Center
2380,Saint Louis Christian College
2381,St Louis College of Pharmacy
2382,Saint Louis Community College-Central Office
2383,Saint Louis Community College
2384,Saint Paul School of Theology
2385,Southwest Baptist University
2386,Missouri State University-West Plains
2387,St John's Regional Health Center-School of Radiologic Technology
2388,Saint Luke's College of Health Sciences
2389,St Louis College of Health Careers-St Louis
2390,State Fair Community College
2391,Stephens College
2392,Southeast Missouri State University
2393,Missouri State University-Springfield
2394,Three Rivers Community College
2395,North Central Missouri College
2396,Eldon Career Center
2397,Truman Medical Center School of Nurse Anesthesia
2398,Kansas City University of Medicine and Biosciences
2399,Washington University in St Louis
2400,Webster University
2401,Wentworth Military Academy & Junior College
2402,Westminster College
2403,William Jewell College
2404,William Woods University
2405,Academy of Cosmetology Inc
2406,Blackfeet Community College
2407,Butte Academy of Beauty Culture
2408,Montana Tech-College of Technology
2409,Crevier's School of Cosmetology
2410,Carroll College
2411,Dawson Community College
2412,Chief Dull Knife College
2413,Montana State University-Billings
2414,Flathead Valley Community College
2415,Fort Belknap College
2416,Fort Peck Community College
2417,Montana State University-Great Falls College of Technology
2418,University of Great Falls
2419,University of Montana-Helena College of Technology
2420,Little Big Horn College
2421,Miles Community College
2422,Modern Beauty School Inc
2423,Montana Tech of the University of Montana
2424,Montana State University
2425,The University of Montana
2426,Montana State University-Northern
2427,Rocky Mountain College
2428,Salish Kootenai College
2429,The University of Montana-Western
2430,La'James International College
2431,Bellevue University
2432,Clarkson College
2433,BryanLGH College of Health Sciences
2434,Central Community College
2435,Chadron State College
2436,College of Hair Design
2437,Concordia University-Seward
2438,Creighton University
2439,Doane College-Crete
2440,Grace University
2441,Hastings College
2442,Fullen School of Hair Design
2443,Alegent Health School of Radiologic Technology
2444,Josephs College of Beauty-Lincoln
2445,University of Nebraska at Kearney
2446,Kaplan University-Lincoln Campus
2447,Nebraska Methodist College of Nursing & Allied Health
2448,Metropolitan Community College Area
2449,Mid-Plains Community College
2450,Midland University
2451,Nebraska Christian College
2452,University of Nebraska at Omaha
2453,Kaplan University-Omaha Campus
2454,Nebraska Indian Community College
2455,University of Nebraska Medical Center
2456,Nebraska Wesleyan University
2457,University of Nebraska-Lincoln
2458,Northeast Community College
2459,Peru State College
2460,Summit Christian College
2461,College of Saint Mary
2462,Southeast Community College Area
2463,Union College
2464,University of Nebraska Central Administration System Office
2465,Vatterott College-Spring Valley
2466,Nebraska College of Technical Agriculture
2467,Wayne State College
2468,Regional West Medical Center School of Radiologic Technology
2469,Western Nebraska Community College
2470,York College
2471,Academy of Hair Design
2472,Career College of Northern Nevada
2473,College of Southern Nevada
2474,The Art Institute of Las Vegas
2475,Everest College-Henderson
2476,Marinello Schools of Beauty-Las Vegas
2477,University of Nevada-Las Vegas
2478,University of Nevada-Reno
2479,Great Basin College
2480,Marinello Schools of Beauty-Reno
2481,Morrison University
2482,Sierra Nevada College
2483,Truckee Meadows Community College
2484,Nevada System of Higher Education-System Office
2485,Western Nevada College
2486,Colby-Sawyer College
2487,Continental Academie of Hair Design-Hudson
2488,Daniel Webster College
2489,Dartmouth College
2490,Empire Beauty School-Laconia
2491,Empire Beauty School-Somersworth
2492,Franklin Pierce University
2493,University of New Hampshire School of Law
2494,Hesser College
2495,Continental Academie of Hair Design-Manchester
2496,Keene Beauty Academy
2497,Lebanon College
2498,College of St. Mary Magdalen
2499,Michaels School of Hair Design and Esthetics-Paul Mitchell Partner School
2500,New England College
2501,New England School of Hair Design Inc
2502,Southern New Hampshire University
2503,New Hampshire Institute for Therapeutic Arts
2504,University of New Hampshire-Main Campus
2505,Keene State College
2506,University of New Hampshire at Manchester
2507,Plymouth State University
2508,NHTI-Concord's Community College
2509,White Mountains Community College
2510,River Valley Community College
2511,Lakes Region Community College
2512,Manchester Community College
2513,Nashua Community College
2514,Great Bay Community College
2515,Portsmouth Beauty School of Hair Design
2516,Rivier College
2517,Saint Anselm College
2518,St Joseph School of Nursing
2519,Granite State College
2520,Thomas More College of Liberal Arts
2521,University System of New Hampshire System Office
2522,Chester College of New England
2523,HoHoKus-Hackensack School of Business and Medical Sciences
2524,Assumption College for Sisters
2525,Atlantic Cape Community College
2526,Fortis Institute
2527,Bergen Community College
2528,Berkeley College-Woodland Park
2529,Beth Medrash Govoha
2530,Bloomfield College
2531,Brookdale Community College
2532,Burlington County College
2533,Caldwell College
2534,Camden County College
2535,Centenary College
2536,Adult & Continuing Education-BCTS
2537,Anthem Institute-Parsippany
2538,Lincoln Technical Institute-Edison
2539,Fox Institute of Business-Clifton
2540,Dover Business College
2541,The Hair Design School-Ocean
2542,Cooper Health System Center for Allied Health Education
2543,County College of Morris
2544,Cumberland County College
2545,DeVry University-New Jersey
2546,Divers Academy International
2547,Drake College of Business-Elizabeth
2548,Drew University
2549,duCret School of Arts
2550,Lincoln Technical Institute-South Plainfield
2551,Essex County College
2552,The Hair Design School-Union
2553,Fairleigh Dickinson University-Metropolitan Campus
2554,Felician College
2555,Fairleigh Dickinson University-College at Florham
2556,Hohokus School of Trade and Technical Sciences
2557,Georgian Court University
2558,Rowan University
2559,Gloucester County College
2560,Empire Beauty School-Cherry Hill
2561,Harris School of Business-Cherry Hill Campus
2562,Eastwick College
2563,Holy Name Medical Center School of Nursing
2564,Hudson County Community College
2565,New Jersey City University
2566,Joe Kubert School of Cartoon and Graphic Art
2567,Kean University
2568,Harris School of Business-Voorhees Campus
2569,Lincoln Technical Institute-Union
2570,Rizzieri Aveda School for Beauty and Wellness
2571,Mercer County Community College
2572,Middlesex County College
2573,Monmouth University
2574,Montclair State University
2575,Mountainside Hospital School of Nursing
2576,JFK Medical Center Muhlenberg Harold B. and Dorothy A. Snyder Schools-School of Imaging
2577,JFK Medical Center Muhlenberg Harold B. and Dorothy A. Snyder Schools-School of Nursing
2578,Hohokus School-RETS Nutley
2579,The Hair Design School-Jersey City
